fit_index,object_id,COSMOS_ID0,ID_COSMOS,redshift,chimera_QSO_weight,resample_weight,log_stellar_mass_truth,logLbol_QSO,logLbol_chimera,luminosity_bin,dr7q_name,dr7q_plate,dr7q_mjd,dr7q_fiber,dr7q_spectrum_id,dr7q_redshift,u_sdss,u_sdss_err,r_sdss,r_sdss_err,i_sdss,i_sdss_err,z_sdss,z_sdss_err,J_2mass,J_2mass_err,H_2mass,H_2mass_err,Ks_2mass,Ks_2mass_err,spitzer.irac.I1,spitzer.irac.I1_err,spitzer.irac.I2,spitzer.irac.I2_err
6962,141422.55+140126.0_488677_0.0003,488677,488677,2.771199941635132,0.0003,1.0,7.02551,47.30699920654297,43.78412046126263,43 < L < 44,141422.55+140126.0,1706,53442,456,1706-53442-456,2.7744000000000004,7.014654693193734e-05,1.622829404368531e-05,0.0002676740987226367,3.5641536669572815e-05,0.00034687513834796846,5.238220182945952e-05,0.0002730581327341497,7.262914004968479e-05,0.0004560950037557632,0.00012225582031533122,4.2000479879789054e-05,0.0006417109980247915,-6.776031659683213e-05,0.0007757634739391506,0.0002265380317112431,5.5076598073355854e-05,0.0003602757351472974,6.476434646174312e-05
6963,141422.55+140126.0_520537_0.0003,520537,520537,2.7697999477386475,0.0003,22.0,9.78002,47.30699920654297,43.78412046126263,43 < L < 44,141422.55+140126.0,1706,53442,456,1706-53442-456,2.7744000000000004,4.871064447797835e-05,1.5920499208732508e-05,0.0003206996188964695,2.7949336072197184e-05,0.00038857338950037956,3.244387698941864e-05,0.00043351989006623626,6.205325189512223e-05,0.0005336148897185922,0.00016353608225472271,0.0005792716983705759,0.0005860262899659574,0.0003550925466697663,0.0007079379283823073,0.001385446055792272,4.547120624920353e-05,0.0012485497863963246,5.3718493290944025e-05
6964,141442.03+165807.1_595444_0.03,595444,595444,0.24500000476837158,0.03,8.0,7.75575,44.98099899291992,43.458120247639584,43 < L < 44,141442.03+165807.1,2758,54523,14,2758-54523-14,0.23740000000000003,0.0051598623394966125,9.500353917246684e-05,0.009876987896859646,0.0001407735690008849,0.006572139915078878,9.377295646118e-05,0.008078984916210175,0.00021221680799499154,0.017588304355740547,0.0012880332069471478,0.02047072723507881,0.0022466855589300394,0.04094597324728966,0.0023156621027737856,0.05571028217673302,0.00136343773920089,0.09610400348901749,0.0021914702374488115
6965,141442.03+165807.1_595444_0.1,595444,595444,0.24500000476837158,0.1,34.0,7.75575,44.98099899291992,43.98099899291992,43 < L < 44,141442.03+165807.1,2758,54523,14,2758-54523-14,0.23740000000000003,0.016172723844647408,0.0003080522583331913,0.029245641082525253,0.0004396652220748365,0.018614161759614944,0.00027541499002836645,0.02383693866431713,0.0006571685080416501,0.0552498921751976,0.004276132211089134,0.06488274782896042,0.007243468891829252,0.13087479770183563,0.007338123396039009,0.18203869462013245,0.00454324297606945,0.315636545419693,0.007303951773792505
6966,141442.96+193523.5_741177_0.0001,741177,741177,2.9361000061035156,0.0001,2.0,9.07762,47.388999938964844,43.388999938964844,43 < L < 44,141442.96+193523.5,2772,54529,105,2772-54529-105,2.9457000000000004,6.217072223080322e-05,1.3730055798077956e-05,0.0003689839504659176,3.377677785465494e-05,0.0003723385452758521,3.8565904105780646e-05,0.00027203920762985945,6.048124123481102e-05,0.0002813847968354821,0.00012113449338357896,0.0005297075840644538,0.0006237910129129887,0.0001309549988945946,0.0007106201956048608,0.0004092230519745499,1.6598982256255113e-05,0.0002744566590990871,2.313798904651776e-05
6967,141442.96+193523.5_782700_0.0001,782700,782700,2.9539999961853027,0.0001,1.0,10.699,47.388999938964844,43.388999938964844,43 < L < 44,141442.96+193523.5,2772,54529,105,2772-54529-105,2.9457000000000004,5.034120113123208e-05,1.389136741636321e-05,0.00036564827314577997,3.652413215604611e-05,0.00044477745541371405,4.115279807592742e-05,0.000420961354393512,7.046209066174924e-05,0.00027730930014513433,0.00016544399841222912,0.0009440446738153696,0.0006736494251526892,0.002258281921967864,0.0007895590388216078,0.00445191003382206,6.49274661554955e-05,0.005884404759854078,8.968720794655383e-05
6968,141443.56+081657.0_691263_0.001,691263,691263,0.8949999809265137,0.001,142.0,10.1413,46.2400016784668,43.2400016784668,43 < L < 44,141443.56+081657.0,1810,53794,143,1810-53794-143,0.8940000000000001,0.0006205740501172841,4.0071441617328674e-05,0.001240707584656775,4.363357584225014e-05,0.0024074597749859095,5.75164012843743e-05,0.004068160895258188,7.595077477162704e-05,0.007700110320001841,0.00015638784680049866,nan,nan,nan,nan,0.029381321743130684,0.00019330733630340546,0.023693570867180824,0.00020347155805211514
6969,141458.94+174755.9_347699_0.0003,347699,347699,3.7899999618530273,0.0003,6.0,10.3185,47.25699996948242,43.734121224202084,43 < L < 44,141458.94+174755.9,2758,54523,68,2758-54523-68,3.7905000000000006,3.942835178349924e-07,1.7245944263777346e-06,0.00019204923592042178,2.9917629944975488e-05,0.00026935580535791814,3.287998333689757e-05,0.00025981845101341605,6.873536040075123e-05,nan,nan,-0.0003955586871597916,0.0006496143760159612,nan,nan,0.0013812846736982465,3.724527050508186e-05,0.0016998965293169022,2.813231731124688e-05
6970,141504.54+155800.5_691694_0.01,691694,691694,0.3560999929904938,0.01,664.0,9.33245,45.58399963378906,43.58399963378906,43 < L < 44,141504.54+155800.5,2745,54231,586,2745-54231-586,0.35540000000000005,0.0035686055198311806,4.6508986997650936e-05,0.008076232858002186,9.725678683025762e-05,0.009150762110948563,8.931039337767288e-05,0.01283341459929943,9.5912124379538e-05,nan,nan,0.01742515340447426,0.0010181560646742582,nan,nan,0.02099437639117241,0.00037497113225981593,0.025449756532907486,0.0005370720755308867
6971,141519.82+002330.3_269739_0.001,269739,269739,1.2580000162124634,0.001,17.0,10.6247,46.56399917602539,43.56399917602539,43 < L < 44,141519.82+002330.3,303,51615,464,303-51615-464,1.2633,0.0001709424250293523,1.6301906725857407e-05,0.0006766003789380193,3.38357531290967e-05,0.0016975372564047575,5.2519906603265554e-05,0.004602640401571989,7.265983731485903e-05,0.01059673074632883,0.0002709193795453757,nan,nan,nan,nan,0.030150944367051125,0.00018570547399576753,0.026541346684098244,0.00015297281788662076
6972,141522.40+135359.3_889497_0.003,889497,889497,0.8870000243186951,0.003,15.0,10.307,46.2400016784668,43.71712293318646,43 < L < 44,141522.40+135359.3,1706,53442,540,1706-53442-540,0.8781000000000001,0.00048783046077005565,2.273743666592054e-05,0.0005843229591846466,3.088182711508125e-05,0.0008662028703838587,3.8354377466021106e-05,0.0014390477444976568,7.1843242039904e-05,0.0033956915140151978,0.00025298428954556584,nan,nan,0.0068627214059233665,0.0009802376152947545,0.009421768598258495,9.465629409532994e-05,0.009322818368673325,0.00010271315841237083
6973,141526.37+132852.7_269739_0.001,269739,269739,1.2580000162124634,0.001,3.0,10.6247,46.66600036621094,43.66600036621094,43 < L < 44,141526.37+132852.7,1706,53442,499,1706-53442-499,1.2605000000000002,0.0001688501943135634,1.6214455172303133e-05,0.0006773259956389666,3.3919059205800295e-05,0.00170667446218431,5.247455555945635e-05,0.0045996420085430145,7.268894114531577e-05,0.010583958588540554,0.0002697035961318761,nan,nan,0.020655864849686623,0.0008925852598622441,0.030333513393998146,0.0001858727919170633,0.026908719912171364,0.0001534151379019022
6974,141528.24-010514.9_810798_0.03,810798,810798,0.3700000047683716,0.03,5.0,7.41708,45.23099899291992,43.708120247639584,43 < L < 44,141528.24-010514.9,303,51615,54,303-51615-54,0.37960000000000005,0.0013325242325663567,6.243942334549502e-05,0.003214258002117276,8.595912368036807e-05,0.0022965208627283573,5.3025705710751936e-05,0.006066956557333469,0.00017348857363685966,0.006505538709461689,0.0014907482545822859,0.010185129009187222,0.0020366667304188013,0.018317895010113716,0.002840006025508046,0.017226077616214752,0.0005447342991828918,0.021408438682556152,0.0008391604060307145
6975,141529.67+172406.2_688164_0.001,688164,688164,1.621999979019165,0.001,7.0,10.0911,46.48699951171875,43.48699951171875,43 < L < 44,141529.67+172406.2,2758,54523,16,2758-54523-16,1.6182,9.525875066174194e-05,2.875198333640583e-05,0.000194952153833583,2.2928757971385494e-05,0.0002262663037981838,3.039684088435024e-05,0.00038135593058541417,6.594049045816064e-05,0.0011826548725366592,0.00016654726641718298,nan,nan,nan,nan,0.003975215367972851,9.316558862337843e-05,0.005030019208788872,7.940346404211596e-05
6976,141539.11+094416.5_694174_0.001,694174,694174,2.023400068283081,0.001,1807.0,9.58721,46.9900016784668,43.9900016784668,43 < L < 44,141539.11+094416.5,1810,53794,584,1810-53794-584,2.0138000000000003,0.0012312657199800014,3.315466165076941e-05,0.0017224341863766313,5.218272053753026e-05,0.0016699383268132806,5.199369843467139e-05,0.0019191419705748558,7.001636549830437e-05,0.0024219586048275232,0.00013365746417548507,0.00259317341260612,0.0007122023962438107,nan,nan,0.0025960057973861694,5.058162787463516e-05,0.002921375213190913,0.00011975598317803815
6977,141545.66-004349.6_283958_0.03,283958,283958,0.6800000071525574,0.03,13.0,9.31837,45.513999938964844,43.991121193684506,43 < L < 44,141545.66-004349.6,303,51615,94,303-51615-94,0.6759000000000001,0.001491249306127429,5.809922004118562e-05,0.0035158079117536545,7.15866481186822e-05,0.004128320142626762,7.08307561581023e-05,0.005816474556922913,0.0001392230624333024,nan,nan,0.014269080013036728,0.002502742223441601,nan,nan,0.009431065991520882,0.0003180338826496154,0.007296467665582895,0.0006249297875910997
