row_index,chimera_id,cosmos_id,candidate_input_rank,galaxy_spectrum_path,galaxy_spectrum_path_relative,candidate_source_origin,target_redshift_for_scoring,candidate_status,galaxy_spectrum_snr_source,galaxy_spectrum_snr_median,galaxy_spectrum_snr_p16,galaxy_spectrum_snr_p84,galaxy_spectrum_snr_n_pixels,galaxy_spectrum_wave_min,galaxy_spectrum_wave_max,galaxy_spectrum_error_column,selected_for_composite
16708,081022.10+114732.6_240956_0.003,240956,0,/home/nicho/GRAHSP_my/data/zCOSMOS_data/ADP.2015-10-15T12_57_57.607.fits,/home/nicho/GRAHSP_my/data/zCOSMOS_data/ADP.2015-10-15T12_57_57.607.fits,source_match_audit,0.527899980545044,ok,flux_mad_fallback,1.4407230265449362,1.4407230265449362,1.4407230265449362,1642,5505.10595703125,9694.5791015625,ERR,True
16711,083703.29+250815.2_332704_0.003,332704,0,/home/nicho/GRAHSP_my/data/zCOSMOS_data/ADP.2015-10-15T12_59_37.580.fits,/home/nicho/GRAHSP_my/data/zCOSMOS_data/ADP.2015-10-15T12_59_37.580.fits,source_match_audit,0.26660001277923584,ok,flux_mad_fallback,4.178946505460122,4.178946505460122,4.178946505460122,1642,5505.10595703125,9694.5791015625,ERR,True
16713,141528.24-010514.9_338583_1,338583,0,/home/nicho/GRAHSP_my/data/zCOSMOS_data/ADP.2015-10-15T12_53_24.740.fits,/home/nicho/GRAHSP_my/data/zCOSMOS_data/ADP.2015-10-15T12_53_24.740.fits,source_match_audit,0.3856000006198883,ok,flux_mad_fallback,14.416212824752714,14.416212824752714,14.416212824752714,1642,5505.10595703125,9694.5791015625,ERR,True
16716,152735.81+343236.4_353917_0.03,353917,0,/home/nicho/GRAHSP_my/data/zCOSMOS_data/ADP.2015-10-15T12_55_40.177.fits,/home/nicho/GRAHSP_my/data/zCOSMOS_data/ADP.2015-10-15T12_55_40.177.fits,source_match_audit,0.8111000061035156,ok,flux_mad_fallback,2.836525998398483,2.836525998398483,2.836525998398483,1642,5505.10595703125,9694.5791015625,ERR,True
16719,075216.55+500251.3_353648_0.001,353648,0,/home/nicho/GRAHSP_my/data/zCOSMOS_data/ADP.2015-10-15T12_51_32.550.fits,/home/nicho/GRAHSP_my/data/zCOSMOS_data/ADP.2015-10-15T12_51_32.550.fits,source_match_audit,0.266400009393692,ok,flux_mad_fallback,4.687244314493307,4.687244314493307,4.687244314493307,1642,5505.10595703125,9694.5791015625,ERR,True
16729,033143.34-005752.1_347949_0.0001,347949,0,/home/nicho/GRAHSP_my/data/zCOSMOS_data/ADP.2015-10-15T12_45_41.100.fits,/home/nicho/GRAHSP_my/data/zCOSMOS_data/ADP.2015-10-15T12_45_41.100.fits,source_match_audit,0.762499988079071,ok,flux_mad_fallback,2.4796212441419563,2.4796212441419563,2.4796212441419563,1642,5505.10595703125,9694.5791015625,ERR,True
16749,075057.26+353037.6_527488_0.01,527488,0,/home/nicho/GRAHSP_my/data/zCOSMOS_data/ADP.2015-10-15T12_45_03.497.fits,/home/nicho/GRAHSP_my/data/zCOSMOS_data/ADP.2015-10-15T12_45_03.497.fits,source_match_audit,0.18569999933242798,ok,flux_mad_fallback,2.417459198859915,2.417459198859915,2.417459198859915,1642,5505.10595703125,9694.5791015625,ERR,True
16759,160249.32+250441.0_350048_0.3,350048,0,/home/nicho/GRAHSP_my/data/zCOSMOS_data/ADP.2015-10-15T12_58_55.587.fits,/home/nicho/GRAHSP_my/data/zCOSMOS_data/ADP.2015-10-15T12_58_55.587.fits,source_match_audit,0.25839999318122864,ok,flux_mad_fallback,9.038533753016935,9.038533753016935,9.038533753016935,1642,5505.10595703125,9694.5791015625,ERR,True
16766,034621.27-000141.5_353655_0.03,353655,0,/home/nicho/GRAHSP_my/data/zCOSMOS_data/ADP.2015-10-15T12_55_35.533.fits,/home/nicho/GRAHSP_my/data/zCOSMOS_data/ADP.2015-10-15T12_55_35.533.fits,source_match_audit,0.6815000176429749,ok,flux_mad_fallback,3.3591675608433667,3.3591675608433667,3.3591675608433667,1642,5505.10595703125,9694.5791015625,ERR,True
16767,160249.32+250441.0_353648_0.001,353648,0,/home/nicho/GRAHSP_my/data/zCOSMOS_data/ADP.2015-10-15T12_51_32.550.fits,/home/nicho/GRAHSP_my/data/zCOSMOS_data/ADP.2015-10-15T12_51_32.550.fits,source_match_audit,0.266400009393692,ok,flux_mad_fallback,4.687244314493307,4.687244314493307,4.687244314493307,1642,5505.10595703125,9694.5791015625,ERR,True
16779,084205.57+075925.5_349593_0.01,349593,0,/home/nicho/GRAHSP_my/data/zCOSMOS_data/ADP.2015-10-15T12_53_41.307.fits,/home/nicho/GRAHSP_my/data/zCOSMOS_data/ADP.2015-10-15T12_53_41.307.fits,source_match_audit,0.12729999423027039,ok,flux_mad_fallback,2.851556511166239,2.851556511166239,2.851556511166239,1642,5505.10595703125,9694.5791015625,ERR,True
16782,170552.57+320946.4_347949_0.0001,347949,0,/home/nicho/GRAHSP_my/data/zCOSMOS_data/ADP.2015-10-15T12_45_41.100.fits,/home/nicho/GRAHSP_my/data/zCOSMOS_data/ADP.2015-10-15T12_45_41.100.fits,source_match_audit,0.762499988079071,ok,flux_mad_fallback,2.4796212441419563,2.4796212441419563,2.4796212441419563,1642,5505.10595703125,9694.5791015625,ERR,True
16785,082959.15+235932.4_353788_1,353788,0,/home/nicho/GRAHSP_my/data/zCOSMOS_data/ADP.2015-10-15T12_51_41.003.fits,/home/nicho/GRAHSP_my/data/zCOSMOS_data/ADP.2015-10-15T12_51_41.003.fits,source_match_audit,0.7041000127792358,ok,flux_mad_fallback,1.4644413461041936,1.4644413461041936,1.4644413461041936,1642,5505.10595703125,9694.5791015625,ERR,True
16805,021708.34-001820.7_315911_0.01,315911,0,/home/nicho/GRAHSP_my/data/zCOSMOS_data/ADP.2015-10-15T12_50_43.670.fits,/home/nicho/GRAHSP_my/data/zCOSMOS_data/ADP.2015-10-15T12_50_43.670.fits,source_match_audit,0.43560001254081726,ok,flux_mad_fallback,2.2724354927867014,2.2724354927867014,2.2724354927867014,1642,5505.10595703125,9694.5791015625,ERR,True
16806,154133.84+410125.6_315911_0.01,315911,0,/home/nicho/GRAHSP_my/data/zCOSMOS_data/ADP.2015-10-15T12_50_43.670.fits,/home/nicho/GRAHSP_my/data/zCOSMOS_data/ADP.2015-10-15T12_50_43.670.fits,source_match_audit,0.43560001254081726,ok,flux_mad_fallback,2.2724354927867014,2.2724354927867014,2.2724354927867014,1642,5505.10595703125,9694.5791015625,ERR,True
16810,091127.27+325336.9_313491_0.01,313491,0,/home/nicho/GRAHSP_my/data/zCOSMOS_data/ADP.2015-10-15T12_52_34.897.fits,/home/nicho/GRAHSP_my/data/zCOSMOS_data/ADP.2015-10-15T12_52_34.897.fits,source_match_audit,0.28279998898506165,ok,flux_mad_fallback,3.0981032070388235,3.0981032070388235,3.0981032070388235,1642,5505.10595703125,9694.5791015625,ERR,True
16832,081441.91+212918.5_326341_0.03,326341,0,/home/nicho/GRAHSP_my/data/zCOSMOS_data/ADP.2015-10-15T12_58_11.313.fits,/home/nicho/GRAHSP_my/data/zCOSMOS_data/ADP.2015-10-15T12_58_11.313.fits,source_match_audit,0.16830000281333923,ok,flux_mad_fallback,5.600292938805927,5.600292938805927,5.600292938805927,1642,5505.10595703125,9694.5791015625,ERR,True
16849,161047.73+330337.5_538989_0.0003,538989,0,/home/nicho/GRAHSP_my/data/zCOSMOS_data/ADP.2015-10-15T12_51_06.163.fits,/home/nicho/GRAHSP_my/data/zCOSMOS_data/ADP.2015-10-15T12_51_06.163.fits,source_match_audit,0.0997999981045723,ok,flux_mad_fallback,25.700348074631,25.700348074631,25.700348074631,1642,5505.10595703125,9694.5791015625,ERR,True
16856,171411.63+575833.9_538989_0.3,538989,0,/home/nicho/GRAHSP_my/data/zCOSMOS_data/ADP.2015-10-15T12_51_06.163.fits,/home/nicho/GRAHSP_my/data/zCOSMOS_data/ADP.2015-10-15T12_51_06.163.fits,source_match_audit,0.0997999981045723,ok,flux_mad_fallback,25.700348074631,25.700348074631,25.700348074631,1642,5505.10595703125,9694.5791015625,ERR,True
16889,164800.81+295657.4_538989_1,538989,0,/home/nicho/GRAHSP_my/data/zCOSMOS_data/ADP.2015-10-15T12_51_06.163.fits,/home/nicho/GRAHSP_my/data/zCOSMOS_data/ADP.2015-10-15T12_51_06.163.fits,source_match_audit,0.0997999981045723,ok,flux_mad_fallback,25.700348074631,25.700348074631,25.700348074631,1642,5505.10595703125,9694.5791015625,ERR,True
16904,092333.29+595747.8_543310_0.03,543310,0,/home/nicho/GRAHSP_my/data/zCOSMOS_data/ADP.2015-10-15T12_56_51.560.fits,/home/nicho/GRAHSP_my/data/zCOSMOS_data/ADP.2015-10-15T12_56_51.560.fits,source_match_audit,0.8438000082969666,ok,flux_mad_fallback,4.200856738295176,4.200856738295176,4.200856738295176,1642,5505.10595703125,9694.5791015625,ERR,True
16909,022706.80-090717.0_540557_0.1,540557,0,/home/nicho/GRAHSP_my/data/zCOSMOS_data/ADP.2015-10-15T12_57_17.230.fits,/home/nicho/GRAHSP_my/data/zCOSMOS_data/ADP.2015-10-15T12_57_17.230.fits,source_match_audit,0.9580000042915344,ok,flux_mad_fallback,1.026210601770086,1.026210601770086,1.026210601770086,1642,5505.10595703125,9694.5791015625,ERR,True
16927,091043.31+325351.5_540419_0.3,540419,0,/home/nicho/GRAHSP_my/data/zCOSMOS_data/ADP.2015-10-15T12_47_49.527.fits,/home/nicho/GRAHSP_my/data/zCOSMOS_data/ADP.2015-10-15T12_47_49.527.fits,source_match_audit,0.32260000705718994,ok,flux_mad_fallback,11.509407035475508,11.509407035475508,11.509407035475508,1642,5505.10595703125,9694.5791015625,ERR,True
16938,074516.29+340457.4_541235_0.03,541235,0,/home/nicho/GRAHSP_my/data/zCOSMOS_data/ADP.2015-10-15T12_45_34.563.fits,/home/nicho/GRAHSP_my/data/zCOSMOS_data/ADP.2015-10-15T12_45_34.563.fits,source_match_audit,0.7868000268936157,ok,flux_mad_fallback,4.755491152708023,4.755491152708023,4.755491152708023,1642,5505.10595703125,9694.5791015625,ERR,True
16958,075057.26+353037.6_568211_0.0003,568211,0,/home/nicho/GRAHSP_my/data/zCOSMOS_data/ADP.2015-10-15T12_58_10.390.fits,/home/nicho/GRAHSP_my/data/zCOSMOS_data/ADP.2015-10-15T12_58_10.390.fits,source_match_audit,0.16609999537467957,ok,flux_mad_fallback,2.9356171499335963,2.9356171499335963,2.9356171499335963,1642,5505.10595703125,9694.5791015625,ERR,True
16961,143531.50+260710.1_492775_0.01,492775,0,/home/nicho/GRAHSP_my/data/zCOSMOS_data/ADP.2015-10-15T12_49_20.697.fits,/home/nicho/GRAHSP_my/data/zCOSMOS_data/ADP.2015-10-15T12_49_20.697.fits,source_match_audit,0.5171999931335449,ok,flux_mad_fallback,2.061407895313794,2.061407895313794,2.061407895313794,1642,5505.10595703125,9694.5791015625,ERR,True
17018,143341.79+250052.3_315911_0.01,315911,0,/home/nicho/GRAHSP_my/data/zCOSMOS_data/ADP.2015-10-15T12_50_43.670.fits,/home/nicho/GRAHSP_my/data/zCOSMOS_data/ADP.2015-10-15T12_50_43.670.fits,source_match_audit,0.43560001254081726,ok,flux_mad_fallback,2.2724354927867014,2.2724354927867014,2.2724354927867014,1642,5505.10595703125,9694.5791015625,ERR,True
17039,095024.20+593011.9_241745_0.03,241745,0,/home/nicho/GRAHSP_my/data/zCOSMOS_data/ADP.2015-10-15T12_58_57.887.fits,/home/nicho/GRAHSP_my/data/zCOSMOS_data/ADP.2015-10-15T12_58_57.887.fits,source_match_audit,0.421999990940094,ok,flux_mad_fallback,2.687546458296626,2.687546458296626,2.687546458296626,1642,5505.10595703125,9694.5791015625,ERR,True
17040,084455.79+470334.0_241745_0.03,241745,0,/home/nicho/GRAHSP_my/data/zCOSMOS_data/ADP.2015-10-15T12_58_57.887.fits,/home/nicho/GRAHSP_my/data/zCOSMOS_data/ADP.2015-10-15T12_58_57.887.fits,source_match_audit,0.421999990940094,ok,flux_mad_fallback,2.687546458296626,2.687546458296626,2.687546458296626,1642,5505.10595703125,9694.5791015625,ERR,True
17041,082231.53+231152.0_223338_1,223338,0,/home/nicho/GRAHSP_my/data/zCOSMOS_data/ADP.2015-10-15T12_47_35.390.fits,/home/nicho/GRAHSP_my/data/zCOSMOS_data/ADP.2015-10-15T12_47_35.390.fits,source_match_audit,0.65829998254776,ok,flux_mad_fallback,6.4889960711805195,6.4889960711805195,6.4889960711805195,1642,5505.10595703125,9694.5791015625,ERR,True
17042,075528.86+124636.2_241745_0.03,241745,0,/home/nicho/GRAHSP_my/data/zCOSMOS_data/ADP.2015-10-15T12_58_57.887.fits,/home/nicho/GRAHSP_my/data/zCOSMOS_data/ADP.2015-10-15T12_58_57.887.fits,source_match_audit,0.421999990940094,ok,flux_mad_fallback,2.687546458296626,2.687546458296626,2.687546458296626,1642,5505.10595703125,9694.5791015625,ERR,True
17045,075114.93+353950.0_239402_0.3,239402,0,/home/nicho/GRAHSP_my/data/zCOSMOS_data/ADP.2015-10-15T12_54_15.557.fits,/home/nicho/GRAHSP_my/data/zCOSMOS_data/ADP.2015-10-15T12_54_15.557.fits,source_match_audit,0.7371000051498413,ok,flux_mad_fallback,3.496469905589399,3.496469905589399,3.496469905589399,1642,5505.10595703125,9694.5791015625,ERR,True
17046,151130.64+251321.9_221239_0.0001,221239,0,/home/nicho/GRAHSP_my/data/zCOSMOS_data/ADP.2015-10-15T12_46_28.000.fits,/home/nicho/GRAHSP_my/data/zCOSMOS_data/ADP.2015-10-15T12_46_28.000.fits,source_match_audit,0.35440000891685486,ok,flux_mad_fallback,4.934100807240321,4.934100807240321,4.934100807240321,1642,5505.10595703125,9694.5791015625,ERR,True
17047,022612.41+003402.2_241745_0.1,241745,0,/home/nicho/GRAHSP_my/data/zCOSMOS_data/ADP.2015-10-15T12_58_57.887.fits,/home/nicho/GRAHSP_my/data/zCOSMOS_data/ADP.2015-10-15T12_58_57.887.fits,source_match_audit,0.421999990940094,ok,flux_mad_fallback,2.687546458296626,2.687546458296626,2.687546458296626,1642,5505.10595703125,9694.5791015625,ERR,True
17049,083010.50+321352.7_240956_0.003,240956,0,/home/nicho/GRAHSP_my/data/zCOSMOS_data/ADP.2015-10-15T12_57_57.607.fits,/home/nicho/GRAHSP_my/data/zCOSMOS_data/ADP.2015-10-15T12_57_57.607.fits,source_match_audit,0.527899980545044,ok,flux_mad_fallback,1.4407230265449362,1.4407230265449362,1.4407230265449362,1642,5505.10595703125,9694.5791015625,ERR,True
17051,081205.39+160751.8_241745_0.03,241745,0,/home/nicho/GRAHSP_my/data/zCOSMOS_data/ADP.2015-10-15T12_58_57.887.fits,/home/nicho/GRAHSP_my/data/zCOSMOS_data/ADP.2015-10-15T12_58_57.887.fits,source_match_audit,0.421999990940094,ok,flux_mad_fallback,2.687546458296626,2.687546458296626,2.687546458296626,1642,5505.10595703125,9694.5791015625,ERR,True
17052,032518.44-060738.6_230041_0.1,230041,0,/home/nicho/GRAHSP_my/data/zCOSMOS_data/ADP.2015-10-15T12_54_04.303.fits,/home/nicho/GRAHSP_my/data/zCOSMOS_data/ADP.2015-10-15T12_54_04.303.fits,source_match_audit,0.5745000243186951,ok,flux_mad_fallback,10.245999495092095,10.245999495092095,10.245999495092095,1642,5505.10595703125,9694.5791015625,ERR,True
17055,080754.50+494627.6_230041_0.3,230041,0,/home/nicho/GRAHSP_my/data/zCOSMOS_data/ADP.2015-10-15T12_54_04.303.fits,/home/nicho/GRAHSP_my/data/zCOSMOS_data/ADP.2015-10-15T12_54_04.303.fits,source_match_audit,0.5745000243186951,ok,flux_mad_fallback,10.245999495092095,10.245999495092095,10.245999495092095,1642,5505.10595703125,9694.5791015625,ERR,True
17058,083441.40+505021.5_241745_0.03,241745,0,/home/nicho/GRAHSP_my/data/zCOSMOS_data/ADP.2015-10-15T12_58_57.887.fits,/home/nicho/GRAHSP_my/data/zCOSMOS_data/ADP.2015-10-15T12_58_57.887.fits,source_match_audit,0.421999990940094,ok,flux_mad_fallback,2.687546458296626,2.687546458296626,2.687546458296626,1642,5505.10595703125,9694.5791015625,ERR,True
17060,142904.39+012229.7_241745_0.03,241745,0,/home/nicho/GRAHSP_my/data/zCOSMOS_data/ADP.2015-10-15T12_58_57.887.fits,/home/nicho/GRAHSP_my/data/zCOSMOS_data/ADP.2015-10-15T12_58_57.887.fits,source_match_audit,0.421999990940094,ok,flux_mad_fallback,2.687546458296626,2.687546458296626,2.687546458296626,1642,5505.10595703125,9694.5791015625,ERR,True
17061,145150.29+115347.4_241745_0.01,241745,0,/home/nicho/GRAHSP_my/data/zCOSMOS_data/ADP.2015-10-15T12_58_57.887.fits,/home/nicho/GRAHSP_my/data/zCOSMOS_data/ADP.2015-10-15T12_58_57.887.fits,source_match_audit,0.421999990940094,ok,flux_mad_fallback,2.687546458296626,2.687546458296626,2.687546458296626,1642,5505.10595703125,9694.5791015625,ERR,True
17062,165348.61+313105.4_241745_0.03,241745,0,/home/nicho/GRAHSP_my/data/zCOSMOS_data/ADP.2015-10-15T12_58_57.887.fits,/home/nicho/GRAHSP_my/data/zCOSMOS_data/ADP.2015-10-15T12_58_57.887.fits,source_match_audit,0.421999990940094,ok,flux_mad_fallback,2.687546458296626,2.687546458296626,2.687546458296626,1642,5505.10595703125,9694.5791015625,ERR,True
17063,075230.61+181432.0_240956_0.003,240956,0,/home/nicho/GRAHSP_my/data/zCOSMOS_data/ADP.2015-10-15T12_57_57.607.fits,/home/nicho/GRAHSP_my/data/zCOSMOS_data/ADP.2015-10-15T12_57_57.607.fits,source_match_audit,0.527899980545044,ok,flux_mad_fallback,1.4407230265449362,1.4407230265449362,1.4407230265449362,1642,5505.10595703125,9694.5791015625,ERR,True
17065,080427.98+522306.2_245099_0.1,245099,0,/home/nicho/GRAHSP_my/data/zCOSMOS_data/ADP.2015-10-15T12_56_46.477.fits,/home/nicho/GRAHSP_my/data/zCOSMOS_data/ADP.2015-10-15T12_56_46.477.fits,source_match_audit,0.36390000581741333,ok,flux_mad_fallback,5.086754847504225,5.086754847504225,5.086754847504225,1642,5505.10595703125,9694.5791015625,ERR,True
17067,075216.55+500251.3_239574_0.01,239574,0,/home/nicho/GRAHSP_my/data/zCOSMOS_data/ADP.2015-10-15T12_52_25.977.fits,/home/nicho/GRAHSP_my/data/zCOSMOS_data/ADP.2015-10-15T12_52_25.977.fits,source_match_audit,0.2662000060081482,ok,flux_mad_fallback,2.670053807925296,2.670053807925296,2.670053807925296,1642,5505.10595703125,9694.5791015625,ERR,True
17069,155235.41+323357.9_224125_1,224125,0,/home/nicho/GRAHSP_my/data/zCOSMOS_data/ADP.2015-10-15T12_46_43.093.fits,/home/nicho/GRAHSP_my/data/zCOSMOS_data/ADP.2015-10-15T12_46_43.093.fits,source_match_audit,0.3725000023841858,ok,flux_mad_fallback,10.58171451903229,10.58171451903229,10.58171451903229,1642,5505.10595703125,9694.5791015625,ERR,True
17070,022612.41+003402.2_241745_0.03,241745,0,/home/nicho/GRAHSP_my/data/zCOSMOS_data/ADP.2015-10-15T12_58_57.887.fits,/home/nicho/GRAHSP_my/data/zCOSMOS_data/ADP.2015-10-15T12_58_57.887.fits,source_match_audit,0.421999990940094,ok,flux_mad_fallback,2.687546458296626,2.687546458296626,2.687546458296626,1642,5505.10595703125,9694.5791015625,ERR,True
17079,095024.20+593011.9_241745_0.1,241745,0,/home/nicho/GRAHSP_my/data/zCOSMOS_data/ADP.2015-10-15T12_58_57.887.fits,/home/nicho/GRAHSP_my/data/zCOSMOS_data/ADP.2015-10-15T12_58_57.887.fits,source_match_audit,0.421999990940094,ok,flux_mad_fallback,2.687546458296626,2.687546458296626,2.687546458296626,1642,5505.10595703125,9694.5791015625,ERR,True
17080,081037.12+120557.6_241745_0.01,241745,0,/home/nicho/GRAHSP_my/data/zCOSMOS_data/ADP.2015-10-15T12_58_57.887.fits,/home/nicho/GRAHSP_my/data/zCOSMOS_data/ADP.2015-10-15T12_58_57.887.fits,source_match_audit,0.421999990940094,ok,flux_mad_fallback,2.687546458296626,2.687546458296626,2.687546458296626,1642,5505.10595703125,9694.5791015625,ERR,True
17082,154602.63+362232.1_230041_0.03,230041,0,/home/nicho/GRAHSP_my/data/zCOSMOS_data/ADP.2015-10-15T12_54_04.303.fits,/home/nicho/GRAHSP_my/data/zCOSMOS_data/ADP.2015-10-15T12_54_04.303.fits,source_match_audit,0.5745000243186951,ok,flux_mad_fallback,10.245999495092095,10.245999495092095,10.245999495092095,1642,5505.10595703125,9694.5791015625,ERR,True
17084,022248.13+002239.7_230041_0.1,230041,0,/home/nicho/GRAHSP_my/data/zCOSMOS_data/ADP.2015-10-15T12_54_04.303.fits,/home/nicho/GRAHSP_my/data/zCOSMOS_data/ADP.2015-10-15T12_54_04.303.fits,source_match_audit,0.5745000243186951,ok,flux_mad_fallback,10.245999495092095,10.245999495092095,10.245999495092095,1642,5505.10595703125,9694.5791015625,ERR,True
17090,142159.87+043640.8_241745_0.1,241745,0,/home/nicho/GRAHSP_my/data/zCOSMOS_data/ADP.2015-10-15T12_58_57.887.fits,/home/nicho/GRAHSP_my/data/zCOSMOS_data/ADP.2015-10-15T12_58_57.887.fits,source_match_audit,0.421999990940094,ok,flux_mad_fallback,2.687546458296626,2.687546458296626,2.687546458296626,1642,5505.10595703125,9694.5791015625,ERR,True
17092,034058.01-000806.3_230041_0.1,230041,0,/home/nicho/GRAHSP_my/data/zCOSMOS_data/ADP.2015-10-15T12_54_04.303.fits,/home/nicho/GRAHSP_my/data/zCOSMOS_data/ADP.2015-10-15T12_54_04.303.fits,source_match_audit,0.5745000243186951,ok,flux_mad_fallback,10.245999495092095,10.245999495092095,10.245999495092095,1642,5505.10595703125,9694.5791015625,ERR,True
17094,095024.20+593011.9_241745_0.3,241745,0,/home/nicho/GRAHSP_my/data/zCOSMOS_data/ADP.2015-10-15T12_58_57.887.fits,/home/nicho/GRAHSP_my/data/zCOSMOS_data/ADP.2015-10-15T12_58_57.887.fits,source_match_audit,0.421999990940094,ok,flux_mad_fallback,2.687546458296626,2.687546458296626,2.687546458296626,1642,5505.10595703125,9694.5791015625,ERR,True
17098,095750.03+530104.7_232588_0.1,232588,0,/home/nicho/GRAHSP_my/data/zCOSMOS_data/ADP.2015-10-15T12_53_06.863.fits,/home/nicho/GRAHSP_my/data/zCOSMOS_data/ADP.2015-10-15T12_53_06.863.fits,source_match_audit,0.4302000105381012,ok,flux_mad_fallback,4.993830528183209,4.993830528183209,4.993830528183209,1642,5505.10595703125,9694.5791015625,ERR,True
17100,135219.41+023756.8_221239_0.03,221239,0,/home/nicho/GRAHSP_my/data/zCOSMOS_data/ADP.2015-10-15T12_46_28.000.fits,/home/nicho/GRAHSP_my/data/zCOSMOS_data/ADP.2015-10-15T12_46_28.000.fits,source_match_audit,0.35440000891685486,ok,flux_mad_fallback,4.934100807240321,4.934100807240321,4.934100807240321,1642,5505.10595703125,9694.5791015625,ERR,True
17102,150721.42+124312.3_241745_0.03,241745,0,/home/nicho/GRAHSP_my/data/zCOSMOS_data/ADP.2015-10-15T12_58_57.887.fits,/home/nicho/GRAHSP_my/data/zCOSMOS_data/ADP.2015-10-15T12_58_57.887.fits,source_match_audit,0.421999990940094,ok,flux_mad_fallback,2.687546458296626,2.687546458296626,2.687546458296626,1642,5505.10595703125,9694.5791015625,ERR,True
17120,161651.82+385324.4_556579_0.01,556579,0,/home/nicho/GRAHSP_my/data/zCOSMOS_data/ADP.2015-10-15T12_55_17.230.fits,/home/nicho/GRAHSP_my/data/zCOSMOS_data/ADP.2015-10-15T12_55_17.230.fits,source_match_audit,0.2847000062465668,ok,flux_mad_fallback,11.464652857453226,11.464652857453226,11.464652857453226,1642,5505.10595703125,9694.5791015625,ERR,True
17122,144819.52+093955.8_556579_0.01,556579,0,/home/nicho/GRAHSP_my/data/zCOSMOS_data/ADP.2015-10-15T12_55_17.230.fits,/home/nicho/GRAHSP_my/data/zCOSMOS_data/ADP.2015-10-15T12_55_17.230.fits,source_match_audit,0.2847000062465668,ok,flux_mad_fallback,11.464652857453226,11.464652857453226,11.464652857453226,1642,5505.10595703125,9694.5791015625,ERR,True
17124,145739.33+011145.2_563817_1,563817,0,/home/nicho/GRAHSP_my/data/zCOSMOS_data/ADP.2015-10-15T12_50_24.043.fits,/home/nicho/GRAHSP_my/data/zCOSMOS_data/ADP.2015-10-15T12_50_24.043.fits,source_match_audit,0.8967999815940857,ok,flux_mad_fallback,7.43094456658694,7.43094456658694,7.43094456658694,1642,5505.10595703125,9694.5791015625,ERR,True
17128,073028.10+435330.8_556579_0.01,556579,0,/home/nicho/GRAHSP_my/data/zCOSMOS_data/ADP.2015-10-15T12_55_17.230.fits,/home/nicho/GRAHSP_my/data/zCOSMOS_data/ADP.2015-10-15T12_55_17.230.fits,source_match_audit,0.2847000062465668,ok,flux_mad_fallback,11.464652857453226,11.464652857453226,11.464652857453226,1642,5505.10595703125,9694.5791015625,ERR,True
17140,142748.28+050222.0_495013_0.003,495013,0,/home/nicho/GRAHSP_my/data/zCOSMOS_data/ADP.2015-10-15T13_00_17.867.fits,/home/nicho/GRAHSP_my/data/zCOSMOS_data/ADP.2015-10-15T13_00_17.867.fits,source_match_audit,0.0997999981045723,ok,flux_mad_fallback,8.937069625094903,8.937069625094903,8.937069625094903,1642,5505.10595703125,9694.5791015625,ERR,True
17160,152806.63+132345.8_258666_0.03,258666,0,/home/nicho/GRAHSP_my/data/zCOSMOS_data/ADP.2015-10-15T13_00_32.300.fits,/home/nicho/GRAHSP_my/data/zCOSMOS_data/ADP.2015-10-15T13_00_32.300.fits,source_match_audit,0.6740999817848206,ok,flux_mad_fallback,3.77817912361038,3.77817912361038,3.77817912361038,1642,5505.10595703125,9694.5791015625,ERR,True
17164,153415.05+465819.2_313491_0.01,313491,0,/home/nicho/GRAHSP_my/data/zCOSMOS_data/ADP.2015-10-15T12_52_34.897.fits,/home/nicho/GRAHSP_my/data/zCOSMOS_data/ADP.2015-10-15T12_52_34.897.fits,source_match_audit,0.28279998898506165,ok,flux_mad_fallback,3.0981032070388235,3.0981032070388235,3.0981032070388235,1642,5505.10595703125,9694.5791015625,ERR,True
17191,030214.27-072021.0_318995_0.3,318995,0,/home/nicho/GRAHSP_my/data/zCOSMOS_data/ADP.2015-10-15T12_48_35.800.fits,/home/nicho/GRAHSP_my/data/zCOSMOS_data/ADP.2015-10-15T12_48_35.800.fits,source_match_audit,0.7409999966621399,ok,flux_mad_fallback,2.958363716928495,2.958363716928495,2.958363716928495,1642,5505.10595703125,9694.5791015625,ERR,True
17209,033305.96+005735.9_442173_0.0001,442173,0,/home/nicho/GRAHSP_my/data/zCOSMOS_data/ADP.2015-10-15T12_57_18.147.fits,/home/nicho/GRAHSP_my/data/zCOSMOS_data/ADP.2015-10-15T12_57_18.147.fits,source_match_audit,0.31439998745918274,ok,flux_mad_fallback,5.105906153592287,5.105906153592287,5.105906153592287,1642,5505.10595703125,9694.5791015625,ERR,True
17213,164848.22+433704.5_438552_0.01,438552,0,/home/nicho/GRAHSP_my/data/zCOSMOS_data/ADP.2015-10-15T12_46_09.887.fits,/home/nicho/GRAHSP_my/data/zCOSMOS_data/ADP.2015-10-15T12_46_09.887.fits,source_match_audit,0.8640999794006348,ok,flux_mad_fallback,3.230449581733252,3.230449581733252,3.230449581733252,1642,5505.10595703125,9694.5791015625,ERR,True
