status,row_index,chimera_id,cosmos_id,dr7q_spectrum_id,dr7q_plate,dr7q_mjd,dr7q_fiber,dr7q_requested_key,dr7q_matched_key,qso_key_was_remapped,qso_match_source,qso_missing_reason,qso_coordinate_sep_arcsec,qso_ra_deg,qso_dec_deg,qso_catalog_name,qso_catalog_oname,qso_catalog_ra_deg,qso_catalog_dec_deg,qso_catalog_plate,qso_catalog_smjd,qso_catalog_rmjd,qso_catalog_fiber,chimera_redshift,galaxy_spectroscopic_redshift,dr7q_redshift,chimera_qso_weight,galaxy_ra_deg,galaxy_dec_deg,galaxy_match_source,n_explicit_galaxy_paths,n_header_galaxy_paths,n_coordinate_galaxy_paths,n_combined_galaxy_paths,coordinate_sep_arcsec,coordinate_zcosmos_object,galaxy_spectrum_path,dr7q_spectrum_path
missing_both,11760,073143.41+350237.3_647399_0.0003,647399,2073-53728-53,2073,53728,53,2073-53728-53,2073-53728-53,False,none,catalog_match_but_spectrum_not_downloaded_locally,nan,112.93087999999999,35.043699999999994,073143.41+350237.3,,112.930875,35.043703,2073,53728,51640,53,2.4114999771118164,2.4114999771118164,2.4081,0.0003,150.13446344434695,2.2836374651981255,none,0,0,0,0,3.952802573685316,,,
missing_both,11761,164148.19+223225.2_647311_0.001,647311,1571-53174-33,1571,53174,33,1571-53174-33,1571-53174-33,False,none,catalog_match_but_spectrum_not_downloaded_locally,nan,250.45081999999996,22.540339999999997,164148.19+223225.2,SDSS J164148.19+223225.2,250.450821,22.540343,1571,53174,52812,33,2.5127999782562256,2.5127999782562256,2.5063000000000004,0.001,150.2597929626349,2.283126592717127,none,0,0,0,0,14.931121612243865,,,
missing_both,11762,172459.45+583856.6_645886_0.001,645886,366-52017-237,366,52017,237,366-52017-237,366-52017-237,False,none,catalog_match_but_spectrum_not_downloaded_locally,nan,261.24771,58.649069999999995,172459.45+583856.6,SDSS J172459.45+583856.6,261.247722,58.649072,366,52017,51640,237,1.065000057220459,1.065000057220459,1.0742,0.001,150.6260862952974,2.2802164401081635,none,0,0,0,0,17.12165811042866,,,
missing_both,11764,151936.63+163053.2_645886_0.0003,645886,2781-54266-350,2781,54266,350,2781-54266-350,2781-54266-350,False,none,catalog_match_but_spectrum_not_downloaded_locally,nan,229.90264999999997,16.51478,151936.63+163053.2,,229.902646,16.514781,2781,54266,53441,350,1.065000057220459,1.065000057220459,1.0730000000000002,0.0003,150.6260862952974,2.2802164401081635,none,0,0,0,0,17.12165811042866,,,
missing_both,11774,075430.29+255445.1_645886_0.0001,645886,928-52578-486,928,52578,486,928-52578-486,928-52578-486,False,none,catalog_match_but_spectrum_not_downloaded_locally,nan,118.62623999999998,25.912529999999997,075430.29+255445.1,SDSS J075430.29+255445.1,118.626243,25.912532,928,52578,52288,486,1.065000057220459,1.065000057220459,1.0712000000000002,0.0001,150.6260862952974,2.2802164401081635,none,0,0,0,0,17.12165811042866,,,
missing_both,11776,080705.28+221038.6_646593_0.0003,646593,1584-52943-165,1584,52943,165,1584-52943-165,1584-52943-165,False,none,catalog_match_but_spectrum_not_downloaded_locally,nan,121.77203999999999,22.1774,080705.28+221038.6,SDSS J080705.29+221038.6,121.77204,22.177398,1584,52943,52671,165,1.7913000583648682,1.7913000583648682,1.7921000000000002,0.0003,150.24919306019802,2.281548359255925,none,0,0,0,0,15.156768293954816,,,
missing_both,11777,164716.62+313254.5_647311_0.0001,647311,1341-52786-25,1341,52786,25,1341-52786-25,1341-52786-25,False,none,catalog_match_but_spectrum_not_downloaded_locally,nan,251.81928999999997,31.548479999999994,164716.62+313254.5,SDSS J164716.62+313254.4,251.819283,31.548475,1341,52786,52705,25,2.5127999782562256,2.5127999782562256,2.5187000000000004,0.0001,150.2597929626349,2.283126592717127,none,0,0,0,0,14.931121612243865,,,
missing_both,11782,074728.02+343234.0_796344_0.0001,796344,542-51993-24,542,51993,24,542-51993-24,542-51993-24,False,none,catalog_match_but_spectrum_not_downloaded_locally,nan,116.86677999999999,34.54279,074728.02+343234.0,SDSS J074728.02+343234.0,116.86678,34.542785,542,51993,51935,24,1.2029999494552612,1.2029999494552612,1.2116000000000002,0.0001,150.39730452127608,2.509405236279325,none,0,0,0,0,15.161560198209214,,,
missing_both,11788,142224.05+243648.4_647399_0.0003,647399,2132-53493-324,2132,53493,324,2132-53493-324,2132-53493-324,False,none,catalog_match_but_spectrum_not_downloaded_locally,nan,215.60022999999998,24.613449999999997,142224.05+243648.4,SDSS J142224.05+243648.4,215.600241,24.613447,2132,53493,53169,324,2.4114999771118164,2.4114999771118164,2.4064,0.0003,150.13446344434695,2.2836374651981255,none,0,0,0,0,3.952802573685316,,,
missing_both,11789,081159.16+104341.9_647311_0.0003,647311,2421-54153-414,2421,54153,414,2421-54153-414,2421-54153-414,False,none,catalog_match_but_spectrum_not_downloaded_locally,nan,122.99653999999998,10.728319999999998,081159.16+104341.9,,122.996535,10.728317,2421,54153,53441,414,2.5127999782562256,2.5127999782562256,2.5226,0.0003,150.2597929626349,2.283126592717127,none,0,0,0,0,14.931121612243865,,,
missing_both,11797,083857.43+275701.9_796344_0.0001,796344,1587-52964-516,1587,52964,516,1587-52964-516,1587-52964-516,False,none,catalog_match_but_spectrum_not_downloaded_locally,nan,129.73932,27.950529999999997,083857.43+275701.9,SDSS J083857.43+275701.9,129.739314,27.950529,1587,52964,52671,516,1.2029999494552612,1.2029999494552612,1.2108,0.0001,150.39730452127608,2.509405236279325,none,0,0,0,0,15.161560198209214,,,
missing_both,11821,155458.22+201405.7_793485_0.0003,793485,2172-54230-530,2172,54230,530,2172-54230-530,2172-54230-530,False,none,catalog_match_but_spectrum_not_downloaded_locally,nan,238.74260999999996,20.234939999999998,155458.22+201405.7,,238.742611,20.23494,2172,54230,53139,530,1.5130000114440918,1.5130000114440918,1.5133,0.0003,149.84229730141527,2.5047522087201726,none,0,0,0,0,13.64429462799821,,,
missing_both,11836,161434.67+470420.0_647749_1,647749,624-52377-336,624,52377,336,624-52377-336,624-52377-336,False,none,catalog_match_but_spectrum_not_downloaded_locally,nan,243.64446999999996,47.07225,161434.67+470420.0,2MASSi J1614346+470420,243.644472,47.072248,624,52377,52015,336,1.8666000366210938,1.8666000366210938,1.8602000000000003,1.0,150.5107695660073,2.283154376893159,none,0,0,0,0,6.7760894505261255,,,
missing_both,11851,143158.47+160336.9_793005_0.003,793005,2747-54233-569,2747,54233,569,2747-54233-569,2747-54233-569,False,none,catalog_match_but_spectrum_not_downloaded_locally,nan,217.99364999999997,16.06027,143158.47+160336.9,,217.993647,16.060274,2747,54233,53499,569,0.8600000143051147,0.8600000143051147,0.8507000000000001,0.003,150.14806913234452,2.502692851049885,none,0,0,0,0,14.771842503919778,,,
missing_both,11857,160001.97+503720.2_793005_0.001,793005,620-52375-164,620,52375,164,620-52375-164,620-52375-164,False,none,catalog_match_but_spectrum_not_downloaded_locally,nan,240.00821999999997,50.622299999999996,160001.97+503720.2,SDSS J160001.97+503720.1,240.008217,50.6223,620,52375,51639,164,0.8600000143051147,0.8600000143051147,0.8654000000000001,0.001,150.14806913234452,2.502692851049885,none,0,0,0,0,14.771842503919778,,,
missing_both,11859,083453.68+310417.1_785305_0.001,785305,1208-52672-549,1208,52672,549,1208-52672-549,1208-52672-549,False,none,catalog_match_but_spectrum_not_downloaded_locally,nan,128.72368999999998,31.071419999999996,083453.68+310417.1,SDSS J083453.69+310417.1,128.723693,31.071418,1208,52672,52621,549,0.9330000281333923,0.9330000281333923,0.9426000000000001,0.001,150.11978860450864,2.4911071276819157,none,0,0,0,0,15.177590299812557,,,
missing_dr7q,11868,080747.73+342554.6_783260_0.01,783260,891-52584-639,891,52584,639,891-52584-639,891-52584-639,False,none,catalog_match_but_spectrum_not_downloaded_locally,nan,121.94890999999998,34.431839999999994,080747.73+342554.6,SDSS J080747.74+342554.6,121.948916,34.431837,891,52584,52262,639,0.77920001745224,0.77920001745224,0.7832000000000001,0.01,150.20512491385853,2.4881388984682897,explicit_zcosmos_match,1,0,0,1,nan,,/home/nicho/GRAHSP_my/data/zCOSMOS_data/ADP.2015-10-15T12_56_47.973.fits,
missing_both,11872,091443.89+495114.7_782136_0.0001,782136,765-52254-601,765,52254,601,765-52254-601,765-52254-601,False,none,catalog_match_but_spectrum_not_downloaded_locally,nan,138.68291,49.854099999999995,091443.89+495114.7,SDSS J091443.89+495114.8,138.682905,49.854095,765,52254,51962,601,0.6039999723434448,0.6039999723434448,0.5995,0.0001,149.93812169892516,2.487491621409412,none,0,0,0,0,5.924249056768452,,,
missing_both,11875,144123.00+060052.4_777781_0.003,777781,1828-53504-25,1828,53504,25,1828-53504-25,1828-53504-25,False,none,catalog_match_but_spectrum_not_downloaded_locally,nan,220.34585999999996,6.014569999999999,144123.00+060052.4,SDSS J144123.00+060052.4,220.345859,6.014574,1828,53504,52757,25,1.315000057220459,1.315000057220459,1.3249000000000002,0.003,149.90164348714933,2.480218926353095,none,0,0,0,0,21.42431033071658,,,
missing_dr7q,11876,141325.36+160755.8_783260_0.003,783260,2745-54231-511,2745,54231,511,2745-54231-511,2745-54231-511,False,none,catalog_match_but_spectrum_not_downloaded_locally,nan,213.35570999999996,16.132179999999998,141325.36+160755.8,,213.355708,16.132181,2745,54231,53503,511,0.77920001745224,0.77920001745224,0.7777000000000001,0.003,150.20512491385853,2.4881388984682897,explicit_zcosmos_match,1,0,0,1,nan,,/home/nicho/GRAHSP_my/data/zCOSMOS_data/ADP.2015-10-15T12_56_47.973.fits,
missing_both,11884,074320.91+220945.0_780913_0.03,780913,927-52577-3,927,52577,3,927-52577-3,927-52577-3,False,none,catalog_match_but_spectrum_not_downloaded_locally,nan,115.83713999999999,22.162519999999997,074320.91+220945.0,SDSS J074320.91+220945.0,115.837141,22.162521,927,52577,52288,3,2.0580999851226807,2.0580999851226807,2.0641000000000003,0.03,150.1563319668222,2.485255703423819,none,0,0,0,0,13.806891650108847,,,
missing_both,11886,170423.43+321313.8_778736_0.0003,778736,976-52413-306,976,52413,306,976-52413-306,976-52413-306,False,none,catalog_match_but_spectrum_not_downloaded_locally,nan,256.09765999999996,32.22051999999999,170423.43+321313.8,SDSS J170423.44+321313.8,256.097655,32.220521,976,52413,52052,306,2.968899965286255,2.968899965286255,2.9769000000000005,0.0003,150.20590348004984,2.482045898430767,none,0,0,0,0,10.713126799618859,,,
missing_both,11887,135909.70+001816.2_778372_0.001,778372,301-51942-502,301,51942,502,301-51942-502,301-51942-502,False,none,catalog_match_but_spectrum_not_downloaded_locally,nan,209.79041999999998,0.30451999999999996,135909.70+001816.2,SDSS J135909.69+001816.2,209.790417,0.304515,301,51942,51259,502,1.25600004196167,1.25600004196167,1.2505000000000002,0.001,149.95105382478957,2.481077005554002,none,0,0,0,0,4.609791425272053,,,
missing_dr7q,11894,090301.83+514401.6_778793_0.1,778793,552-51992-475,552,51992,475,552-51992-475,552-51992-475,False,none,catalog_match_but_spectrum_not_downloaded_locally,nan,135.75763999999998,51.73378999999999,090301.83+514401.6,SDSS J090301.83+514401.5,135.757647,51.733789,552,51992,51875,475,0.6804999709129333,0.6804999709129333,0.6895000000000001,0.1,150.35817682192612,2.477731187269252,explicit_zcosmos_match,1,0,0,1,nan,,/home/nicho/GRAHSP_my/data/zCOSMOS_data/ADP.2015-10-15T12_45_49.707.fits,
missing_both,11913,032759.51+001713.1_780913_1,780913,712-52199-591,712,52199,591,712-52199-591,712-52199-591,False,none,catalog_match_but_spectrum_not_downloaded_locally,nan,51.997969999999995,0.28697999999999996,032759.51+001713.1,SDSS J032759.51+001713.1,51.997974,0.286984,712,52199,52234,591,2.0580999851226807,2.0580999851226807,2.0619,1.0,150.1563319668222,2.485255703423819,none,0,0,0,0,13.806891650108847,,,
missing_both,11917,081132.63+082106.4_778372_0.003,778372,2570-54081-592,2570,54081,592,2570-54081-592,2570-54081-592,False,none,catalog_match_but_spectrum_not_downloaded_locally,nan,122.88595999999998,8.35178,081132.63+082106.4,,122.885965,8.351785,2570,54081,53766,592,1.25600004196167,1.25600004196167,1.2588000000000001,0.003,149.95105382478957,2.481077005554002,none,0,0,0,0,4.609791425272053,,,
missing_both,11953,074829.46+233847.1_782136_0.0003,782136,927-52577-585,927,52577,585,927-52577-585,927-52577-585,False,none,catalog_match_but_spectrum_not_downloaded_locally,nan,117.12277999999999,23.646419999999996,074829.46+233847.1,SDSS J074829.46+233847.1,117.12278,23.646421,927,52577,52288,585,0.6039999723434448,0.6039999723434448,0.5986,0.0003,149.93812169892516,2.487491621409412,none,0,0,0,0,5.924249056768452,,,
missing_both,11959,153257.33+005156.9_776905_1,776905,363-51989-527,363,51989,527,363-51989-527,363-51989-527,False,none,catalog_match_but_spectrum_not_downloaded_locally,nan,233.23888999999997,0.8658299999999999,153257.33+005156.9,SDSS J153257.33+005156.8,233.238891,0.865826,363,51989,52052,527,2.8784000873565674,2.8784000873565674,2.8841000000000006,1.0,150.38931197631487,2.4792280637407345,none,0,0,0,0,15.795526449942392,,,
missing_both,11967,142746.79+002844.6_778372_0.003,778372,305-51613-475,305,51613,475,305-51613-475,305-51613-475,False,none,catalog_match_but_spectrum_not_downloaded_locally,nan,216.94497999999996,0.47905999999999993,142746.79+002844.6,SDSS J142746.79+002844.6,216.944979,0.479061,305,51613,51258,475,1.25600004196167,1.25600004196167,1.2603000000000002,0.003,149.95105382478957,2.481077005554002,none,0,0,0,0,4.609791425272053,,,
missing_dr7q,11979,150518.44+005203.6_779188_0.001,779188,310-51990-531,310,51990,531,310-51990-531,310-51990-531,False,none,catalog_match_but_spectrum_not_downloaded_locally,nan,226.32685999999998,0.8676899999999999,150518.44+005203.6,SDSS J150518.44+005203.6,226.32686,0.867692,310,51990,51258,531,0.7452999949455261,0.7452999949455261,0.7467000000000001,0.001,150.1552463690247,2.481576587934484,coordinate_fallback,0,0,1,1,0.013140235492672639,838657,/home/nicho/GRAHSP_my/data/zCOSMOS_data/ADP.2015-10-15T12_57_44.867.fits,
missing_dr7q,11980,093526.01+425805.5_783260_0.01,783260,940-52670-324,940,52670,324,940-52670-324,940-52670-324,False,none,catalog_match_but_spectrum_not_downloaded_locally,nan,143.85841,42.968199999999996,093526.01+425805.5,SDSS J093526.01+425805.6,143.85841,42.968203,940,52670,52288,324,0.77920001745224,0.77920001745224,0.7778,0.01,150.20512491385853,2.4881388984682897,explicit_zcosmos_match,1,0,0,1,nan,,/home/nicho/GRAHSP_my/data/zCOSMOS_data/ADP.2015-10-15T12_56_47.973.fits,
missing_both,11982,073147.57+384525.1_782136_0.0001,782136,1733-53047-599,1733,53047,599,1733-53047-599,1733-53047-599,False,none,catalog_match_but_spectrum_not_downloaded_locally,nan,112.94823999999998,38.756989999999995,073147.57+384525.1,SDSS J073147.56+384525.1,112.948244,38.756994,1733,53047,51640,599,0.6039999723434448,0.6039999723434448,0.6064,0.0001,149.93812169892516,2.487491621409412,none,0,0,0,0,5.924249056768452,,,
missing_dr7q,11983,140535.06+034641.5_783260_0.003,783260,582-52045-128,582,52045,128,582-52045-128,582-52045-128,False,none,catalog_match_but_spectrum_not_downloaded_locally,nan,211.39609,3.7782199999999997,140535.06+034641.5,SDSS J140535.05+034641.6,211.396084,3.778217,582,52045,51674,128,0.77920001745224,0.77920001745224,0.7846000000000001,0.003,150.20512491385853,2.4881388984682897,explicit_zcosmos_match,1,0,0,1,nan,,/home/nicho/GRAHSP_my/data/zCOSMOS_data/ADP.2015-10-15T12_56_47.973.fits,
missing_both,11984,161715.82+191106.3_782136_0.0003,782136,2206-53795-48,2206,53795,48,2206-53795-48,2206-53795-48,False,none,catalog_match_but_spectrum_not_downloaded_locally,nan,244.31594999999996,19.18509,161715.82+191106.3,,244.31595,19.185089,2206,53795,53846,48,0.6039999723434448,0.6039999723434448,0.6105,0.0003,149.93812169892516,2.487491621409412,none,0,0,0,0,5.924249056768452,,,
missing_both,11994,084013.00+342031.1_777781_1,777781,933-52642-550,933,52642,550,933-52642-550,933-52642-550,False,none,catalog_match_but_spectrum_not_downloaded_locally,nan,130.05419999999998,34.341989999999996,084013.00+342031.1,SDSS J084013.00+342031.2,130.054192,34.34199,933,52642,52313,550,1.315000057220459,1.315000057220459,1.3111000000000002,1.0,149.90164348714933,2.480218926353095,none,0,0,0,0,21.42431033071658,,,
missing_both,11997,090724.87+575626.3_782136_0.003,782136,484-51907-228,484,51907,228,484-51907-228,484-51907-228,False,none,catalog_match_but_spectrum_not_downloaded_locally,nan,136.85365,57.940659999999994,090724.87+575626.3,SDSS J090724.87+575626.4,136.853646,57.940662,484,51907,51661,228,0.6039999723434448,0.6039999723434448,0.6057,0.003,149.93812169892516,2.487491621409412,none,0,0,0,0,5.924249056768452,,,
missing_both,12001,085910.40+423911.3_782819_0.1,782819,831-52294-228,831,52294,228,831-52294-228,831-52294-228,False,none,catalog_match_but_spectrum_not_downloaded_locally,nan,134.79332999999997,42.65315999999999,085910.40+423911.3,SDSS J085910.39+423911.2,134.793339,42.653161,831,52294,52234,228,1.503999948501587,1.503999948501587,1.499,0.1,150.08537046379024,2.48725397398201,none,0,0,0,0,18.467586696801146,,,
missing_dr7q,12003,082414.91+210006.1_783260_0.003,783260,2083-53359-331,2083,53359,331,2083-53359-331,2083-53359-331,False,none,catalog_match_but_spectrum_not_downloaded_locally,nan,126.06214999999999,21.00172,082414.91+210006.1,SDSS J082414.91+210006.2,126.062149,21.00172,2083,53359,53082,331,0.77920001745224,0.77920001745224,0.7734000000000001,0.003,150.20512491385853,2.4881388984682897,explicit_zcosmos_match,1,0,0,1,nan,,/home/nicho/GRAHSP_my/data/zCOSMOS_data/ADP.2015-10-15T12_56_47.973.fits,
missing_both,12007,135729.09-024738.0_782136_0.001,782136,914-52721-74,914,52721,74,914-52721-74,914-52721-74,False,none,catalog_match_but_spectrum_not_downloaded_locally,nan,209.37122999999997,-2.7938899999999998,135729.09-024738.0,SDSS J135729.09-024737.9,209.371234,-2.79389,914,52721,52053,74,0.6039999723434448,0.6039999723434448,0.6004,0.001,149.93812169892516,2.487491621409412,none,0,0,0,0,5.924249056768452,,,
missing_both,12016,083836.46+293325.0_774308_0.0003,774308,1268-52933-587,1268,52933,587,1268-52933-587,1268-52933-587,False,none,catalog_match_but_spectrum_not_downloaded_locally,nan,129.65194999999997,29.556959999999997,083836.46+293325.0,SDSS J083836.46+293325.0,129.651948,29.556957,1268,52933,52664,587,1.343000054359436,1.343000054359436,1.348,0.0003,150.2534428998919,2.47473380095283,none,0,0,0,0,15.546877541245802,,,
missing_both,12022,093905.02+573723.5_773289_0.0001,773289,452-51911-61,452,51911,61,452-51911-61,452-51911-61,False,none,catalog_match_but_spectrum_not_downloaded_locally,nan,144.77093999999997,57.62320999999999,093905.02+573723.5,SDSS J093905.01+573723.5,144.77094,57.62321,452,51911,51638,61,0.7450000047683716,0.7450000047683716,0.7386,0.0001,149.91564584902798,2.472991686782151,none,0,0,0,0,12.710655062101766,,,
missing_both,12023,074205.86+351504.1_774308_0.0001,774308,542-51993-387,542,51993,387,542-51993-387,542-51993-387,False,none,catalog_match_but_spectrum_not_downloaded_locally,nan,115.52441999999999,35.25113999999999,074205.86+351504.1,FBQS J074205.8+351503,115.524419,35.251141,542,51993,51935,387,1.343000054359436,1.343000054359436,1.3530000000000002,0.0001,150.2534428998919,2.47473380095283,none,0,0,0,0,15.546877541245802,,,
missing_both,12024,155315.48+253933.2_772013_0.001,772013,1654-53498-86,1654,53498,86,1654-53498-86,1654-53498-86,False,none,catalog_match_but_spectrum_not_downloaded_locally,nan,238.31450999999996,25.659239999999997,155315.48+253933.2,SDSS J155315.48+253933.2,238.314515,25.659242,1654,53498,52755,86,1.1820000410079956,1.1820000410079956,1.1909,0.001,149.87453155660856,2.471450463692859,none,0,0,0,0,8.103129781703524,,,
missing_both,12026,081011.97+093648.2_775921_0.3,775921,2421-54153-214,2421,54153,214,2421-54153-214,2421-54153-214,False,none,catalog_match_but_spectrum_not_downloaded_locally,nan,122.54988999999999,9.613409999999998,081011.97+093648.2,,122.549886,9.613415,2421,54153,53710,214,3.374300003051758,3.374300003051758,3.3663000000000003,0.3,150.0750215468027,2.477812429977045,none,0,0,0,0,13.275113689638527,,,
missing_both,12032,083246.76+372815.2_774220_0.0003,774220,827-52312-581,827,52312,581,827-52312-581,827-52312-581,False,none,catalog_match_but_spectrum_not_downloaded_locally,nan,128.19486999999998,37.470909999999996,083246.76+372815.2,SDSS J083246.77+372815.4,128.194864,37.470906,827,52312,52234,581,1.4570000171661377,1.4570000171661377,1.4614000000000003,0.0003,150.01836899667475,2.475285562846947,none,0,0,0,0,14.790246642116982,,,
missing_both,12035,081011.97+093648.2_775921_0.0003,775921,2421-54153-214,2421,54153,214,2421-54153-214,2421-54153-214,False,none,catalog_match_but_spectrum_not_downloaded_locally,nan,122.54988999999999,9.613409999999998,081011.97+093648.2,,122.549886,9.613415,2421,54153,53710,214,3.374300003051758,3.374300003051758,3.3663000000000003,0.0003,150.0750215468027,2.477812429977045,none,0,0,0,0,13.275113689638527,,,
missing_both,12039,170127.78+393803.9_774308_0.003,774308,633-52079-519,633,52079,519,633-52079-519,633-52079-519,False,none,catalog_match_but_spectrum_not_downloaded_locally,nan,255.36576999999997,39.634429999999995,170127.78+393803.9,SDSS J170127.78+393803.9,255.365766,39.634429,633,52079,51667,519,1.343000054359436,1.343000054359436,1.3337,0.003,150.2534428998919,2.47473380095283,none,0,0,0,0,15.546877541245802,,,
missing_both,12045,085341.97+410057.1_772013_0.001,772013,830-52293-131,830,52293,131,830-52293-131,830-52293-131,False,none,catalog_match_but_spectrum_not_downloaded_locally,nan,133.42487999999997,41.015879999999996,085341.97+410057.1,2MASSi J0853419+410056,133.424881,41.015877,830,52293,52258,131,1.1820000410079956,1.1820000410079956,1.1789,0.001,149.87453155660856,2.471450463692859,none,0,0,0,0,8.103129781703524,,,
missing_both,12050,143143.80-005011.4_772013_0.001,772013,306-51637-129,306,51637,129,306-51637-129,306-51637-129,False,none,catalog_match_but_spectrum_not_downloaded_locally,nan,217.93250999999998,-0.8365099999999999,143143.80-005011.4,LBQS 1429-0036,217.932509,-0.836514,306,51637,51258,129,1.1820000410079956,1.1820000410079956,1.1851,0.001,149.87453155660856,2.471450463692859,none,0,0,0,0,8.103129781703524,,,
missing_both,12065,073523.87+280547.1_772013_0.003,772013,888-52339-384,888,52339,384,888-52339-384,888-52339-384,False,none,catalog_match_but_spectrum_not_downloaded_locally,nan,113.84945999999998,28.096429999999998,073523.87+280547.1,SDSS J073523.86+280547.1,113.849464,28.09643,888,52339,51961,384,1.1820000410079956,1.1820000410079956,1.1751,0.003,149.87453155660856,2.471450463692859,none,0,0,0,0,8.103129781703524,,,
missing_both,12070,074451.36+292006.0_772013_0.003,772013,889-52663-193,889,52663,193,889-52663-193,889-52663-193,False,none,catalog_match_but_spectrum_not_downloaded_locally,nan,116.21402999999998,29.335009999999997,074451.36+292006.0,FBQS J0744+2920,116.21403,29.335008,889,52663,52261,193,1.1820000410079956,1.1820000410079956,1.1834000000000002,0.003,149.87453155660856,2.471450463692859,none,0,0,0,0,8.103129781703524,,,
missing_dr7q,12081,022335.84+002351.8_777329_1,777329,406-51869-487,406,51869,487,406-51869-487,406-51869-487,False,none,catalog_match_but_spectrum_not_downloaded_locally,nan,35.899339999999995,0.39773,022335.84+002351.8,SDSS J022335.84+002351.7,35.899337,0.39773,406,51869,52234,487,0.7829999923706055,0.7829999923706055,0.7741000000000001,1.0,149.72908184604873,2.4782815329189853,explicit_zcosmos_match,1,0,0,1,nan,,/home/nicho/GRAHSP_my/data/zCOSMOS_data/ADP.2015-10-15T12_59_37.033.fits,
missing_both,12102,165411.62+284036.3_776905_0.03,776905,1690-53475-608,1690,53475,608,1690-53475-608,1690-53475-608,False,none,catalog_match_but_spectrum_not_downloaded_locally,nan,253.54841999999996,28.676759999999998,165411.62+284036.3,SDSS J165411.62+284036.3,253.548423,28.676757,1690,53475,52403,608,2.8784000873565674,2.8784000873565674,2.8784000000000005,0.03,150.38931197631487,2.4792280637407345,none,0,0,0,0,15.795526449942392,,,
missing_dr7q,12111,150420.90+015159.3_776338_0.03,776338,539-52017-552,539,52017,552,539-52017-552,539-52017-552,False,none,catalog_match_but_spectrum_not_downloaded_locally,nan,226.08710999999997,1.8664999999999998,150420.90+015159.3,2MASX J15042087+0151591,226.087115,1.866496,539,52017,51668,552,0.18790000677108765,0.18790000677108765,0.18250000000000002,0.03,149.60847713264437,2.4770126830311203,coordinate_fallback,0,0,1,1,0.012334050110251552,841493,/home/nicho/GRAHSP_my/data/zCOSMOS_data/ADP.2015-10-15T12_47_41.897.fits,
missing_both,12128,145641.90+072806.8_778372_0.001,778372,1814-54555-2,1814,54555,2,1814-54555-2,1814-54555-2,False,none,catalog_match_but_spectrum_not_downloaded_locally,nan,224.17460999999997,7.468579999999999,145641.90+072806.8,,224.174603,7.468578,1814,54555,52757,2,1.25600004196167,1.25600004196167,1.2656,0.001,149.95105382478957,2.481077005554002,none,0,0,0,0,4.609791425272053,,,
missing_both,12144,074829.46+233847.1_782136_0.0001,782136,927-52577-585,927,52577,585,927-52577-585,927-52577-585,False,none,catalog_match_but_spectrum_not_downloaded_locally,nan,117.12277999999999,23.646419999999996,074829.46+233847.1,SDSS J074829.46+233847.1,117.12278,23.646421,927,52577,52288,585,0.6039999723434448,0.6039999723434448,0.5986,0.0001,149.93812169892516,2.487491621409412,none,0,0,0,0,5.924249056768452,,,
missing_both,12146,160320.98+315248.3_782136_0.0001,782136,1405-52826-369,1405,52826,369,1405-52826-369,1405-52826-369,False,none,catalog_match_but_spectrum_not_downloaded_locally,nan,240.83741999999998,31.880099999999995,160320.98+315248.3,SDSS J160320.97+315248.3,240.837422,31.880101,1405,52826,52710,369,0.6039999723434448,0.6039999723434448,0.6032000000000001,0.0001,149.93812169892516,2.487491621409412,none,0,0,0,0,5.924249056768452,,,
missing_both,12149,151102.01+012659.0_778552_0.03,778552,540-51996-144,540,51996,144,540-51996-144,540-51996-144,False,none,catalog_match_but_spectrum_not_downloaded_locally,nan,227.75837999999996,1.4497399999999998,151102.01+012659.0,SDSS J151101.92+012658.8,227.758384,1.449739,540,51996,51669,144,2.922100067138672,2.922100067138672,2.9292000000000002,0.03,150.33631864885496,2.48195275734297,none,0,0,0,0,16.33144146037813,,,
missing_both,12153,152642.78+292345.1_782136_0.01,782136,1650-53174-53,1650,53174,53,1650-53174-53,1650-53174-53,False,none,catalog_match_but_spectrum_not_downloaded_locally,nan,231.67824999999996,29.395879999999995,152642.78+292345.1,SDSS J152642.78+292345.1,231.678255,29.395881,1650,53174,52813,53,0.6039999723434448,0.6039999723434448,0.5953,0.01,149.93812169892516,2.487491621409412,none,0,0,0,0,5.924249056768452,,,
missing_both,12161,153257.33+005156.9_776905_0.3,776905,363-51989-527,363,51989,527,363-51989-527,363-51989-527,False,none,catalog_match_but_spectrum_not_downloaded_locally,nan,233.23888999999997,0.8658299999999999,153257.33+005156.9,SDSS J153257.33+005156.8,233.238891,0.865826,363,51989,52052,527,2.8784000873565674,2.8784000873565674,2.8841000000000006,0.3,150.38931197631487,2.4792280637407345,none,0,0,0,0,15.795526449942392,,,
missing_both,12163,074829.46+233847.1_782136_0.001,782136,927-52577-585,927,52577,585,927-52577-585,927-52577-585,False,none,catalog_match_but_spectrum_not_downloaded_locally,nan,117.12277999999999,23.646419999999996,074829.46+233847.1,SDSS J074829.46+233847.1,117.12278,23.646421,927,52577,52288,585,0.6039999723434448,0.6039999723434448,0.5986,0.001,149.93812169892516,2.487491621409412,none,0,0,0,0,5.924249056768452,,,
