status,row_index,chimera_id,cosmos_id,dr7q_spectrum_id,dr7q_plate,dr7q_mjd,dr7q_fiber,dr7q_requested_key,dr7q_matched_key,qso_key_was_remapped,qso_match_source,qso_missing_reason,qso_coordinate_sep_arcsec,qso_ra_deg,qso_dec_deg,qso_catalog_name,qso_catalog_oname,qso_catalog_ra_deg,qso_catalog_dec_deg,qso_catalog_plate,qso_catalog_smjd,qso_catalog_rmjd,qso_catalog_fiber,chimera_redshift,galaxy_spectroscopic_redshift,dr7q_redshift,chimera_qso_weight,galaxy_ra_deg,galaxy_dec_deg,galaxy_match_source,n_explicit_galaxy_paths,n_header_galaxy_paths,n_coordinate_galaxy_paths,n_combined_galaxy_paths,coordinate_sep_arcsec,coordinate_zcosmos_object,galaxy_spectrum_path,dr7q_spectrum_path
missing_galaxy,19415,074851.16+343359.1_602284_0.0001,602284,756-52577-350,756,52577,350,756-52577-350,756-52577-350,False,exact_plate_mjd_fiber,,nan,117.21319999999999,34.56643,074851.16+343359.1,SDSS J074851.16+343359.1,117.213194,34.566428,756,52577,51962,350,3.3380000591278076,3.3380000591278076,3.3301000000000003,0.0001,150.2410064897021,2.2164001139828553,none,0,0,0,0,5.389773783946092,,,/home/nicho/GRAHSP_my/data/dr7q_spectra/spec-756-52577-0350.fits
missing_galaxy,19416,081521.66+271308.7_596034_0.003,596034,1206-52670-111,1206,52670,111,1206-52670-111,1206-52670-111,False,exact_plate_mjd_fiber,,nan,123.84025999999999,27.219109999999997,081521.66+271308.7,SDSS J081521.66+271308.7,123.840264,27.219108,1206,52670,52585,111,2.5690999031066895,2.5690999031066895,2.5650000000000004,0.003,149.7426511709025,2.2070068730763652,none,0,0,0,0,14.678888315300151,,,/home/nicho/GRAHSP_my/data/dr7q_spectra/spec-1206-52670-0111.fits
missing_galaxy,19417,084401.95+050357.9_602284_0.1,602284,1188-52650-464,1188,52650,464,1188-52650-464,1188-52650-464,False,exact_plate_mjd_fiber,,nan,131.00814999999997,5.0661,084401.95+050357.9,SDSS J084401.95+050357.9,131.008143,5.066096,1188,52650,52338,464,3.3380000591278076,3.3380000591278076,3.3465000000000003,0.1,150.2410064897021,2.2164001139828553,none,0,0,0,0,5.389773783946092,,,/home/nicho/GRAHSP_my/data/dr7q_spectra/spec-1188-52650-0464.fits
missing_galaxy,19418,145344.51+045645.8_602284_0.001,602284,1830-54560-87,1830,54560,87,1830-54560-87,1830-54560-87,False,exact_plate_mjd_fiber,,nan,223.43546999999998,4.94607,145344.51+045645.8,,223.435465,4.946069,1830,54560,52757,87,3.3380000591278076,3.3380000591278076,3.3305000000000002,0.001,150.2410064897021,2.2164001139828553,none,0,0,0,0,5.389773783946092,,,/home/nicho/GRAHSP_my/data/dr7q_spectra/spec-1830-54560-0087.fits
matched,19419,162324.11+432533.6_605240_0.03,605240,815-52374-519,815,52374,519,815-52374-519,815-52374-519,False,exact_plate_mjd_fiber,,nan,245.85047999999998,43.42600999999999,162324.11+432533.6,SDSS J162324.11+432533.6,245.850482,43.426012,815,52374,52052,519,0.2818000018596649,0.2818000018596649,0.2876,0.03,149.53344947754104,2.2179803503669375,explicit_zcosmos_match,1,0,0,1,nan,,/home/nicho/GRAHSP_my/data/zCOSMOS_data/ADP.2015-10-15T12_53_51.190.fits,/home/nicho/GRAHSP_my/data/dr7q_spectra/spec-815-52374-0519.fits
matched,19420,073028.10+435330.8_605240_0.03,605240,1866-53314-262,1866,53314,262,1866-53314-262,1866-53314-262,False,exact_plate_mjd_fiber,,nan,112.61709999999998,43.891909999999996,073028.10+435330.8,SDSS J073028.10+435330.8,112.617101,43.891907,1866,53314,52973,262,0.2818000018596649,0.2818000018596649,0.27780000000000005,0.03,149.53344947754104,2.2179803503669375,explicit_zcosmos_match,1,0,0,1,nan,,/home/nicho/GRAHSP_my/data/zCOSMOS_data/ADP.2015-10-15T12_53_51.190.fits,/home/nicho/GRAHSP_my/data/dr7q_spectra/spec-1866-53314-0262.fits
missing_galaxy,19421,084401.95+050357.9_602284_0.0003,602284,1188-52650-464,1188,52650,464,1188-52650-464,1188-52650-464,False,exact_plate_mjd_fiber,,nan,131.00814999999997,5.0661,084401.95+050357.9,SDSS J084401.95+050357.9,131.008143,5.066096,1188,52650,52338,464,3.3380000591278076,3.3380000591278076,3.3465000000000003,0.0003,150.2410064897021,2.2164001139828553,none,0,0,0,0,5.389773783946092,,,/home/nicho/GRAHSP_my/data/dr7q_spectra/spec-1188-52650-0464.fits
missing_dr7q,19422,155330.99+200939.1_596412_0.03,596412,2172-54230-445,2172,54230,445,2172-54230-445,2172-54230-445,False,none,catalog_match_but_spectrum_not_downloaded_locally,nan,238.37913999999998,20.160869999999996,155330.99+200939.1,,238.379139,20.160874,2172,54230,53168,445,0.42500001192092896,0.42500001192092896,0.41800000000000004,0.03,149.9510240817412,2.2055346817873414,explicit_zcosmos_match,1,0,0,1,nan,,/home/nicho/GRAHSP_my/data/zCOSMOS_data/ADP.2015-10-15T12_51_10.137.fits,
missing_galaxy,19423,161737.10+143828.8_596034_0.0003,596034,2198-53918-197,2198,53918,197,2198-53918-197,2198-53918-197,False,exact_plate_mjd_fiber,,nan,244.40459999999996,14.641349999999997,161737.10+143828.8,,244.404604,14.64135,2198,53918,53168,197,2.5690999031066895,2.5690999031066895,2.5600000000000005,0.0003,149.7426511709025,2.2070068730763652,none,0,0,0,0,14.678888315300151,,,/home/nicho/GRAHSP_my/data/dr7q_spectra/spec-2198-53918-0197.fits
missing_galaxy,19424,084401.95+050357.9_602284_0.003,602284,1188-52650-464,1188,52650,464,1188-52650-464,1188-52650-464,False,exact_plate_mjd_fiber,,nan,131.00814999999997,5.0661,084401.95+050357.9,SDSS J084401.95+050357.9,131.008143,5.066096,1188,52650,52338,464,3.3380000591278076,3.3380000591278076,3.3465000000000003,0.003,150.2410064897021,2.2164001139828553,none,0,0,0,0,5.389773783946092,,,/home/nicho/GRAHSP_my/data/dr7q_spectra/spec-1188-52650-0464.fits
matched,19425,152942.20+350851.3_605240_0.01,605240,1354-52814-638,1354,52814,638,1354-52814-638,1354-52814-638,False,exact_plate_mjd_fiber,,nan,232.42585999999997,35.14758,152942.20+350851.3,2MASSi J1529421+350851,232.425858,35.147584,1354,52814,52724,638,0.2818000018596649,0.2818000018596649,0.28730000000000006,0.01,149.53344947754104,2.2179803503669375,explicit_zcosmos_match,1,0,0,1,nan,,/home/nicho/GRAHSP_my/data/zCOSMOS_data/ADP.2015-10-15T12_53_51.190.fits,/home/nicho/GRAHSP_my/data/dr7q_spectra/spec-1354-52814-0638.fits
missing_galaxy,19426,084137.47+154648.4_602311_0.03,602311,2429-53799-359,2429,53799,359,2429-53799-359,2429-53799-359,False,exact_plate_mjd_fiber,,nan,130.40613,15.780139999999998,084137.47+154648.4,,130.406129,15.780135,2429,53799,53405,359,1.2640000581741333,1.2640000581741333,1.2542000000000002,0.03,150.23738576198676,2.2151430528086986,none,0,0,0,0,10.026667047763183,,,/home/nicho/GRAHSP_my/data/dr7q_spectra/spec-2429-53799-0359.fits
missing_galaxy,19427,161140.13+273029.6_602284_0.0001,602284,1577-53495-134,1577,53495,134,1577-53495-134,1577-53495-134,False,exact_plate_mjd_fiber,,nan,242.91723999999996,27.508239999999997,161140.13+273029.6,SDSS J161140.13+273029.6,242.917239,27.508243,1577,53495,52811,134,3.3380000591278076,3.3380000591278076,3.3326000000000002,0.0001,150.2410064897021,2.2164001139828553,none,0,0,0,0,5.389773783946092,,,/home/nicho/GRAHSP_my/data/dr7q_spectra/spec-1577-53495-0134.fits
missing_galaxy,19428,080849.07+452907.3_595444_0.0001,595444,439-51877-486,439,51877,486,439-51877-486,439-51877-486,False,exact_plate_mjd_fiber,,nan,122.20446999999999,45.485389999999995,080849.07+452907.3,SDSS J080849.07+452907.4,122.20447,45.485387,439,51877,51638,486,0.24500000476837158,0.24500000476837158,0.24550000000000002,0.0001,150.1773944518983,2.2056654265781903,none,0,0,0,0,21.80213653768252,,,/home/nicho/GRAHSP_my/data/dr7q_spectra/spec-439-51877-0486.fits
missing_both,19429,082810.35+324134.5_601797_0.0003,601797,932-52620-473,932,52620,473,932-52620-473,932-52620-473,False,none,catalog_match_but_spectrum_not_downloaded_locally,nan,127.04312999999998,32.69293,082810.35+324134.5,SDSS J082810.34+324134.5,127.043126,32.692933,932,52620,52313,473,1.8899999856948853,1.8899999856948853,1.8960000000000001,0.0003,150.10243811766625,2.2148690380839637,none,0,0,0,0,12.104606074564956,,,
missing_galaxy,19430,074851.16+343359.1_602284_0.001,602284,756-52577-350,756,52577,350,756-52577-350,756-52577-350,False,exact_plate_mjd_fiber,,nan,117.21319999999999,34.56643,074851.16+343359.1,SDSS J074851.16+343359.1,117.213194,34.566428,756,52577,51962,350,3.3380000591278076,3.3380000591278076,3.3301000000000003,0.001,150.2410064897021,2.2164001139828553,none,0,0,0,0,5.389773783946092,,,/home/nicho/GRAHSP_my/data/dr7q_spectra/spec-756-52577-0350.fits
missing_galaxy,19431,151051.35+210151.6_601512_0.0001,601512,2156-54525-343,2156,54525,343,2156-54525-343,2156-54525-343,False,exact_plate_mjd_fiber,,nan,227.71396999999996,21.031019999999998,151051.35+210151.6,,227.713977,21.03102,2156,54525,53169,343,2.8945999145507812,2.8945999145507812,2.8926000000000003,0.0001,149.91707982587602,2.21483805960838,none,0,0,0,0,19.060097225823274,,,/home/nicho/GRAHSP_my/data/dr7q_spectra/spec-2156-54525-0343.fits
missing_galaxy,19432,093138.50+440446.4_602311_0.0003,602311,870-52325-542,870,52325,542,870-52325-542,870-52325-542,False,exact_plate_mjd_fiber,,nan,142.91043,44.07957999999999,093138.50+440446.4,SDSS J093138.50+440446.4,142.910431,44.079578,870,52325,52263,542,1.2640000581741333,1.2640000581741333,1.2594,0.0003,150.23738576198676,2.2151430528086986,none,0,0,0,0,10.026667047763183,,,/home/nicho/GRAHSP_my/data/dr7q_spectra/spec-870-52325-0542.fits
missing_galaxy,19433,093438.87+442039.7_602311_0.0003,602311,1202-52672-293,1202,52672,293,1202-52672-293,1202-52672-293,False,exact_plate_mjd_fiber,,nan,143.66198999999997,44.34439,093438.87+442039.7,SDSS J093438.87+442039.8,143.661994,44.344387,1202,52672,52283,293,1.2640000581741333,1.2640000581741333,1.2656,0.0003,150.23738576198676,2.2151430528086986,none,0,0,0,0,10.026667047763183,,,/home/nicho/GRAHSP_my/data/dr7q_spectra/spec-1202-52672-0293.fits
missing_galaxy,19434,161742.53+322234.3_595851_0.01,595851,1684-53239-290,1684,53239,290,1684-53239-290,1684-53239-290,False,exact_plate_mjd_fiber,,nan,244.42722999999998,32.376219999999996,161742.53+322234.3,3C 332,244.427232,32.37622,1684,53239,52758,290,0.15080000460147858,0.15080000460147858,0.15100000000000002,0.01,149.82649723838654,2.206258827323197,none,0,0,0,0,29.636804771715617,,,/home/nicho/GRAHSP_my/data/dr7q_spectra/spec-1684-53239-0290.fits
missing_galaxy,19435,163824.53+465935.3_602311_0.0003,602311,627-52144-539,627,52144,539,627-52144-539,627-52144-539,False,exact_plate_mjd_fiber,,nan,249.60221999999996,46.993159999999996,163824.53+465935.3,SDSS J163824.53+465935.3,249.602226,46.993163,627,52144,51991,539,1.2640000581741333,1.2640000581741333,1.2632,0.0003,150.23738576198676,2.2151430528086986,none,0,0,0,0,10.026667047763183,,,/home/nicho/GRAHSP_my/data/dr7q_spectra/spec-627-52144-0539.fits
matched,19436,171033.21+584456.8_605240_0.03,605240,353-51703-132,353,51703,132,353-51703-132,353-51703-132,False,exact_plate_mjd_fiber,,nan,257.6384,58.749129999999994,171033.21+584456.8,SDSS J171033.20+584456.8,257.638382,58.749127,353,51703,51638,132,0.2818000018596649,0.2818000018596649,0.28080000000000005,0.03,149.53344947754104,2.2179803503669375,explicit_zcosmos_match,1,0,0,1,nan,,/home/nicho/GRAHSP_my/data/zCOSMOS_data/ADP.2015-10-15T12_53_51.190.fits,/home/nicho/GRAHSP_my/data/dr7q_spectra/spec-353-51703-0132.fits
missing_galaxy,19437,084137.47+154648.4_602311_0.003,602311,2429-53799-359,2429,53799,359,2429-53799-359,2429-53799-359,False,exact_plate_mjd_fiber,,nan,130.40613,15.780139999999998,084137.47+154648.4,,130.406129,15.780135,2429,53799,53405,359,1.2640000581741333,1.2640000581741333,1.2542000000000002,0.003,150.23738576198676,2.2151430528086986,none,0,0,0,0,10.026667047763183,,,/home/nicho/GRAHSP_my/data/dr7q_spectra/spec-2429-53799-0359.fits
missing_galaxy,19438,080007.24+382009.6_597712_0.001,597712,544-52201-107,544,52201,107,544-52201-107,544-52201-107,False,exact_plate_mjd_fiber,,nan,120.03019999999998,38.33602,080007.24+382009.6,SDSS J080007.24+382009.5,120.030206,38.336019,544,52201,51935,107,1.25600004196167,1.25600004196167,1.2568000000000001,0.001,150.0737480075404,2.20934865804896,none,0,0,0,0,20.908463685518164,,,/home/nicho/GRAHSP_my/data/dr7q_spectra/spec-544-52201-0107.fits
missing_galaxy,19439,151131.02+431730.5_601512_0.03,601512,1677-53148-145,1677,53148,145,1677-53148-145,1677-53148-145,False,exact_plate_mjd_fiber,,nan,227.87928999999997,43.291819999999994,151131.02+431730.5,SDSS J151131.02+431730.5,227.879284,43.291823,1677,53148,52788,145,2.8945999145507812,2.8945999145507812,2.9042000000000003,0.03,149.91707982587602,2.21483805960838,none,0,0,0,0,19.060097225823274,,,/home/nicho/GRAHSP_my/data/dr7q_spectra/spec-1677-53148-0145.fits
missing_galaxy,19440,142937.86+281359.1_602311_0.001,602311,2134-53876-424,2134,53876,424,2134-53876-424,2134-53876-424,False,exact_plate_mjd_fiber,,nan,217.40775999999997,28.233099999999997,142937.86+281359.1,,217.407768,28.233105,2134,53876,53117,424,1.2640000581741333,1.2640000581741333,1.2576,0.001,150.23738576198676,2.2151430528086986,none,0,0,0,0,10.026667047763183,,,/home/nicho/GRAHSP_my/data/dr7q_spectra/spec-2134-53876-0424.fits
missing_galaxy,19441,081112.57+224230.4_595444_0.001,595444,1584-52943-553,1584,52943,553,1584-52943-553,1584-52943-553,False,exact_plate_mjd_fiber,,nan,122.80238999999999,22.70846,081112.57+224230.4,SDSS J081112.57+224230.4,122.802388,22.70846,1584,52943,52668,553,0.24500000476837158,0.24500000476837158,0.24210000000000004,0.001,150.1773944518983,2.2056654265781903,none,0,0,0,0,21.80213653768252,,,/home/nicho/GRAHSP_my/data/dr7q_spectra/spec-1584-52943-0553.fits
missing_galaxy,19442,092819.29+534024.1_600295_0.001,600295,554-52000-620,554,52000,620,554-52000-620,554-52000-620,False,exact_plate_mjd_fiber,,nan,142.08038,53.67336999999999,092819.29+534024.1,SDSS J092819.28+534024.2,142.080378,53.673367,554,52000,51935,620,4.38100004196167,4.38100004196167,4.390000000000001,0.001,150.07674812682555,2.2130510207292367,none,0,0,0,0,16.76348657611087,,,/home/nicho/GRAHSP_my/data/dr7q_spectra/spec-554-52000-0620.fits
missing_galaxy,19443,163538.17+263827.4_602311_0.0003,602311,2949-54557-304,2949,54557,304,2949-54557-304,2949-54557-304,False,exact_plate_mjd_fiber,,nan,248.90905999999995,26.640949999999997,163538.17+263827.4,,248.90905,26.640949,2949,54557,52787,304,1.2640000581741333,1.2640000581741333,1.2724000000000002,0.0003,150.23738576198676,2.2151430528086986,none,0,0,0,0,10.026667047763183,,,/home/nicho/GRAHSP_my/data/dr7q_spectra/spec-2949-54557-0304.fits
missing_galaxy,19444,161953.23+351321.8_601797_0.01,601797,1057-52522-498,1057,52522,498,1057-52522-498,1057-52522-498,False,exact_plate_mjd_fiber,,nan,244.97182999999995,35.22273,161953.23+351321.8,SDSS J161953.24+351321.8,244.97183,35.222734,1057,52522,52402,498,1.8899999856948853,1.8899999856948853,1.8969000000000003,0.01,150.10243811766625,2.2148690380839637,none,0,0,0,0,12.104606074564956,,,/home/nicho/GRAHSP_my/data/dr7q_spectra/spec-1057-52522-0498.fits
missing_galaxy,19445,101941.31+644116.4_595444_0.001,595444,488-51914-547,488,51914,547,488-51914-547,488-51914-547,False,exact_plate_mjd_fiber,,nan,154.92212999999998,64.68791999999999,101941.31+644116.4,SDSS J101941.31+644116.4,154.922141,64.687916,488,51914,51661,547,0.24500000476837158,0.24500000476837158,0.24070000000000003,0.001,150.1773944518983,2.2056654265781903,none,0,0,0,0,21.80213653768252,,,/home/nicho/GRAHSP_my/data/dr7q_spectra/spec-488-51914-0547.fits
missing_both,19446,095504.65+500325.8_601797_0.0003,601797,1006-52708-344,1006,52708,344,1006-52708-344,1006-52708-344,False,none,catalog_match_but_spectrum_not_downloaded_locally,nan,148.76939,50.05718999999999,095504.65+500325.8,SDSS J095504.64+500325.9,148.769397,50.05719,1006,52708,52234,344,1.8899999856948853,1.8899999856948853,1.8950000000000002,0.0003,150.10243811766625,2.2148690380839637,none,0,0,0,0,12.104606074564956,,,
matched,19447,075420.59+420337.8_596412_0.1,596412,437-51869-285,437,51869,285,437-51869-285,437-51869-285,False,exact_plate_mjd_fiber,,nan,118.58580999999998,42.06052,075420.59+420337.8,SDSS J075420.58+420337.8,118.58581,42.060522,437,51869,51639,285,0.42500001192092896,0.42500001192092896,0.42790000000000006,0.1,149.9510240817412,2.2055346817873414,explicit_zcosmos_match,1,0,0,1,nan,,/home/nicho/GRAHSP_my/data/zCOSMOS_data/ADP.2015-10-15T12_51_10.137.fits,/home/nicho/GRAHSP_my/data/dr7q_spectra/spec-437-51869-0285.fits
missing_galaxy,19448,083946.22+511202.8_600295_0.0001,600295,445-51873-505,445,51873,505,445-51873-505,445-51873-505,False,exact_plate_mjd_fiber,,nan,129.94259999999997,51.200799999999994,083946.22+511202.8,SDSS J083946.21+511202.8,129.94259,51.200799,445,51873,51639,505,4.38100004196167,4.38100004196167,4.390300000000001,0.0001,150.07674812682555,2.2130510207292367,none,0,0,0,0,16.76348657611087,,,/home/nicho/GRAHSP_my/data/dr7q_spectra/spec-445-51873-0505.fits
missing_galaxy,19449,021938.50-010952.8_601797_0.03,601797,703-52209-11,703,52209,11,703-52209-11,703-52209-11,False,exact_plate_mjd_fiber,,nan,34.91043,-1.1646899999999998,021938.50-010952.8,SDSS J021938.50-010952.8,34.910426,-1.16469,703,52209,52522,11,1.8899999856948853,1.8899999856948853,1.8990000000000002,0.03,150.10243811766625,2.2148690380839637,none,0,0,0,0,12.104606074564956,,,/home/nicho/GRAHSP_my/data/dr7q_spectra/spec-703-52209-0011.fits
missing_galaxy,19450,141321.05+092204.8_602284_0.0003,602284,1810-53794-516,1810,53794,516,1810-53794-516,1810-53794-516,False,exact_plate_mjd_fiber,,nan,213.33773999999997,9.36802,141321.05+092204.8,[HB89] 1410+096,213.337741,9.36802,1810,53794,52757,516,3.3380000591278076,3.3380000591278076,3.3459000000000003,0.0003,150.2410064897021,2.2164001139828553,none,0,0,0,0,5.389773783946092,,,/home/nicho/GRAHSP_my/data/dr7q_spectra/spec-1810-53794-0516.fits
missing_galaxy,19451,162111.27+374604.9_602311_0.003,602311,1337-52767-164,1337,52767,164,1337-52767-164,1337-52767-164,False,exact_plate_mjd_fiber,,nan,245.29697999999996,37.76803999999999,162111.27+374604.9,4C +37.46,245.296979,37.768036,1337,52767,52705,164,1.2640000581741333,1.2640000581741333,1.2734,0.003,150.23738576198676,2.2151430528086986,none,0,0,0,0,10.026667047763183,,,/home/nicho/GRAHSP_my/data/dr7q_spectra/spec-1337-52767-0164.fits
matched,19452,172206.02+565451.6_596412_0.01,596412,355-51788-61,355,51788,61,355-51788-61,355-51788-61,False,exact_plate_mjd_fiber,,nan,260.52511999999996,56.914359999999995,172206.02+565451.6,SDSS J172206.03+565451.6,260.525114,56.91436,355,51788,51638,61,0.42500001192092896,0.42500001192092896,0.42540000000000006,0.01,149.9510240817412,2.2055346817873414,explicit_zcosmos_match,1,0,0,1,nan,,/home/nicho/GRAHSP_my/data/zCOSMOS_data/ADP.2015-10-15T12_51_10.137.fits,/home/nicho/GRAHSP_my/data/dr7q_spectra/spec-355-51788-0061.fits
missing_galaxy,19453,084401.95+050357.9_602284_0.03,602284,1188-52650-464,1188,52650,464,1188-52650-464,1188-52650-464,False,exact_plate_mjd_fiber,,nan,131.00814999999997,5.0661,084401.95+050357.9,SDSS J084401.95+050357.9,131.008143,5.066096,1188,52650,52338,464,3.3380000591278076,3.3380000591278076,3.3465000000000003,0.03,150.2410064897021,2.2164001139828553,none,0,0,0,0,5.389773783946092,,,/home/nicho/GRAHSP_my/data/dr7q_spectra/spec-1188-52650-0464.fits
missing_galaxy,19454,161400.30-011006.0_595444_0.001,595444,346-51693-300,346,51693,300,346-51693-300,346-51693-300,False,exact_plate_mjd_fiber,,nan,243.50127999999998,-1.1683499999999998,161400.30-011006.0,SDSS J161400.30-011006.0,243.501278,-1.168353,346,51693,51258,300,0.24500000476837158,0.24500000476837158,0.2533,0.001,150.1773944518983,2.2056654265781903,none,0,0,0,0,21.80213653768252,,,/home/nicho/GRAHSP_my/data/dr7q_spectra/spec-346-51693-0300.fits
missing_galaxy,19455,084401.95+050357.9_602284_0.01,602284,1188-52650-464,1188,52650,464,1188-52650-464,1188-52650-464,False,exact_plate_mjd_fiber,,nan,131.00814999999997,5.0661,084401.95+050357.9,SDSS J084401.95+050357.9,131.008143,5.066096,1188,52650,52338,464,3.3380000591278076,3.3380000591278076,3.3465000000000003,0.01,150.2410064897021,2.2164001139828553,none,0,0,0,0,5.389773783946092,,,/home/nicho/GRAHSP_my/data/dr7q_spectra/spec-1188-52650-0464.fits
missing_both,19456,031705.02-003158.0_602311_0.001,602311,413-51929-225,413,51929,225,413-51929-225,413-51929-225,False,none,catalog_match_but_spectrum_not_downloaded_locally,nan,49.270939999999996,-0.53279,031705.02-003158.0,SDSS J031705.02-003158.0,49.270938,-0.532791,413,51929,52234,225,1.2640000581741333,1.2640000581741333,1.2738,0.001,150.23738576198676,2.2151430528086986,none,0,0,0,0,10.026667047763183,,,
matched,19457,145504.38-003921.4_596412_0.03,596412,921-52380-446,921,52380,446,921-52380-446,921-52380-446,False,exact_plate_mjd_fiber,,nan,223.76827999999998,-0.6559599999999999,145504.38-003921.4,SDSS J145504.38-003921.4,223.768287,-0.655962,921,52380,51258,446,0.42500001192092896,0.42500001192092896,0.41900000000000004,0.03,149.9510240817412,2.2055346817873414,explicit_zcosmos_match,1,0,0,1,nan,,/home/nicho/GRAHSP_my/data/zCOSMOS_data/ADP.2015-10-15T12_51_10.137.fits,/home/nicho/GRAHSP_my/data/dr7q_spectra/spec-921-52380-0446.fits
missing_galaxy,19458,094215.34+525506.7_597712_0.001,597712,768-52281-117,768,52281,117,768-52281-117,768-52281-117,False,exact_plate_mjd_fiber,,nan,145.56392999999997,52.91855999999999,094215.34+525506.7,SDSS J094215.34+525506.8,145.563938,52.918555,768,52281,52014,117,1.25600004196167,1.25600004196167,1.2492,0.001,150.0737480075404,2.20934865804896,none,0,0,0,0,20.908463685518164,,,/home/nicho/GRAHSP_my/data/dr7q_spectra/spec-768-52281-0117.fits
missing_galaxy,19459,155752.31+342140.0_597712_0.001,597712,1417-53141-52,1417,53141,52,1417-53141-52,1417-53141-52,False,exact_plate_mjd_fiber,,nan,239.46798999999996,34.361129999999996,155752.31+342140.0,SDSS J155752.31+342140.0,239.46798,34.361131,1417,53141,52787,52,1.25600004196167,1.25600004196167,1.2652,0.001,150.0737480075404,2.20934865804896,none,0,0,0,0,20.908463685518164,,,/home/nicho/GRAHSP_my/data/dr7q_spectra/spec-1417-53141-0052.fits
missing_galaxy,19460,150813.39+301036.5_602284_0.003,602284,1844-54138-595,1844,54138,595,1844-54138-595,1844-54138-595,False,exact_plate_mjd_fiber,,nan,227.05582999999996,30.176829999999995,150813.39+301036.5,,227.055826,30.176832,1844,54138,52815,595,3.3380000591278076,3.3380000591278076,3.3365000000000005,0.003,150.2410064897021,2.2164001139828553,none,0,0,0,0,5.389773783946092,,,/home/nicho/GRAHSP_my/data/dr7q_spectra/spec-1844-54138-0595.fits
matched,19461,160400.54+513921.3_600659_0.01,600659,620-52375-482,620,52375,482,620-52375-482,620-52375-482,False,exact_plate_mjd_fiber,,nan,241.00225999999998,51.655919999999995,160400.54+513921.3,SDSS J160400.54+513921.2,241.002257,51.655922,620,52375,52015,482,0.42739999294281006,0.42739999294281006,0.4192000000000001,0.01,150.08520983952323,2.2120302534117364,explicit_zcosmos_match,1,0,0,1,nan,,/home/nicho/GRAHSP_my/data/zCOSMOS_data/ADP.2015-10-15T12_57_36.330.fits,/home/nicho/GRAHSP_my/data/dr7q_spectra/spec-620-52375-0482.fits
matched,19462,154620.98+453916.7_601996_0.03,601996,1333-52782-601,1333,52782,601,1333-52782-601,1333-52782-601,False,exact_plate_mjd_fiber,,nan,236.58741999999998,45.65465999999999,154620.98+453916.7,SDSS J154620.97+453916.7,236.587418,45.654658,1333,52782,52403,601,0.4627000093460083,0.4627000093460083,0.45870000000000005,0.03,150.70291407516427,2.21344501706475,explicit_zcosmos_match,1,0,0,1,nan,,/home/nicho/GRAHSP_my/data/zCOSMOS_data/ADP.2015-10-15T12_51_27.200.fits,/home/nicho/GRAHSP_my/data/dr7q_spectra/spec-1333-52782-0601.fits
missing_galaxy,19463,165053.78+250755.4_602284_0.001,602284,2191-54621-417,2191,54621,417,2191-54621-417,2191-54621-417,False,exact_plate_mjd_fiber,,nan,252.72411999999997,25.132059999999996,165053.78+250755.4,,252.724118,25.132057,2191,54621,52787,417,3.3380000591278076,3.3380000591278076,3.3414000000000006,0.001,150.2410064897021,2.2164001139828553,none,0,0,0,0,5.389773783946092,,,/home/nicho/GRAHSP_my/data/dr7q_spectra/spec-2191-54621-0417.fits
missing_galaxy,19464,161024.86+453548.3_597712_0.001,597712,814-52443-421,814,52443,421,814-52443-421,814-52443-421,False,exact_plate_mjd_fiber,,nan,242.60358999999997,45.59674999999999,161024.86+453548.3,SDSS J161024.86+453548.2,242.603593,45.596751,814,52443,52046,421,1.25600004196167,1.25600004196167,1.2655,0.001,150.0737480075404,2.20934865804896,none,0,0,0,0,20.908463685518164,,,/home/nicho/GRAHSP_my/data/dr7q_spectra/spec-814-52443-0421.fits
missing_galaxy,19465,151352.52+085555.7_601512_0.0001,601512,1719-53876-173,1719,53876,173,1719-53876-173,1719-53876-173,False,exact_plate_mjd_fiber,,nan,228.46885999999998,8.932149999999998,151352.52+085555.7,,228.468863,8.932151,1719,53876,52729,173,2.8945999145507812,2.8945999145507812,2.9041,0.0001,149.91707982587602,2.21483805960838,none,0,0,0,0,19.060097225823274,,,/home/nicho/GRAHSP_my/data/dr7q_spectra/spec-1719-53876-0173.fits
missing_galaxy,19466,150857.07+141903.7_601817_0.03,601817,2765-54535-50,2765,54535,50,2765-54535-50,2765-54535-50,False,exact_plate_mjd_fiber,,nan,227.23781999999997,14.317709999999998,150857.07+141903.7,,227.23783,14.317708,2765,54535,53500,50,2.146399974822998,2.146399974822998,2.1405000000000003,0.03,150.27892398255955,2.2152050692150875,none,0,0,0,0,13.900307649282817,,,/home/nicho/GRAHSP_my/data/dr7q_spectra/spec-2765-54535-0050.fits
matched,19467,170454.76+224119.6_596412_0.03,596412,1687-53260-46,1687,53260,46,1687-53260-46,1687-53260-46,False,exact_plate_mjd_fiber,,nan,256.22817999999995,22.688789999999997,170454.76+224119.6,SDSS J170454.75+224119.5,256.228176,22.68879,1687,53260,52758,46,0.42500001192092896,0.42500001192092896,0.43420000000000003,0.03,149.9510240817412,2.2055346817873414,explicit_zcosmos_match,1,0,0,1,nan,,/home/nicho/GRAHSP_my/data/zCOSMOS_data/ADP.2015-10-15T12_51_10.137.fits,/home/nicho/GRAHSP_my/data/dr7q_spectra/spec-1687-53260-0046.fits
