cosmos_id,representative_chimera_id,n_chimeras_in_provenance,host_ra_deg,host_dec_deg,host_redshift,service,rank,match_ra_deg,match_dec_deg,separation_arcsec,match_redshift,match_redshift_error,delta_redshift,redshift_consistent,spectype,subclass,data_release,spectrum_id,plate,mjd,fiber,targetid,sparcl_id
940942,154510.95+345246.9_940942_1,6,149.9801596181589,2.727765194359941,0.5157999992370605,desi,1,149.9801580244866,2.7278010054370014,0.1290471849345961,0.5153905545241294,8.941150380904234e-05,-0.0004094447129311396,True,GALAXY,,DESI-DR1,39089837394934258,,,,,a7107460-8787-11ef-ba3a-525400f334e1
774870,141050.17+035343.8_774870_1,1,150.33354529712565,2.473361869630257,0.3580000102519989,desi,1,150.33350689123236,2.473338337897529,0.16204032008610317,0.35691764528576597,8.843348857999866e-06,-0.0010823649662329293,True,GALAXY,,DESI-DR1,39089837395008897,,,,,bfd1fff3-8787-11ef-95db-525400f334e1
784157,015450.35+132312.5_784157_0.001,3,150.482644974167,2.4880680155258634,0.560699999332428,desi,1,150.4826033229517,2.4880688190451847,0.14983094589342055,0.5597064732808723,8.127178301001386e-05,-0.000993526051555671,True,GALAXY,,DESI-DR1,39089837395009567,,,,,3c901e92-8789-11ef-9b85-525400f334e1
779468,084718.13+130017.0_779468_0.0001,5,150.12112533930255,2.4806282753548614,0.6887000203132629,desi,1,150.12111234568755,2.480625790975854,0.04758130960720936,0.6882772054503274,1.1202007655562582e-05,-0.0004228148629354944,True,GALAXY,,DESI-DR1,39089837395051363,,,,,b0ebcdb1-8787-11ef-947c-525400f334e1
778362,082127.13+280057.5_778362_0.0001,6,149.5485670472844,2.477354535641424,0.21950000524520874,desi,1,149.54857109187583,2.477352849398592,0.015762726852005957,0.21968369069184612,1.017921866848844e-05,0.00018368544663738273,True,GALAXY,,DESI-EDR,39627847635043333,,,,,a206cd3a-9d14-11ee-90df-525400ad1336
778362,082127.13+280057.5_778362_0.0001,6,149.5485670472844,2.477354535641424,0.21950000524520874,desi,2,149.54857109187583,2.477352849398592,0.015762726852005957,0.2196851251764752,1.0216906972208577e-05,0.0001851199312664642,True,GALAXY,,DESI-DR1,39627847635043333,,,,,a64693db-88f4-11ef-af9b-525400f334e1
793663,094734.26+475533.8_793663_0.1,3,149.5060789884613,2.5041883753054166,1.5247999429702759,desi,1,149.50604318295487,2.504220527436351,0.17315013318047154,1.5247555473855554,0.00011306333413995298,-4.439558472046912e-05,True,GALAXY,,DESI-DR1,39627847635042474,,,,,3f4ea642-89a5-11ef-8a41-525400f334e1
793663,094734.26+475533.8_793663_0.1,3,149.5060789884613,2.5041883753054166,1.5247999429702759,desi,2,149.50604318295487,2.504220527436351,0.17315013318047154,1.5247735445823944,0.00011509192685132292,-2.6398387881432228e-05,True,GALAXY,,DESI-EDR,39627847635042474,,,,,61b9b796-9d38-11ee-99a5-525400ad1336
793663,094734.26+475533.8_793663_0.1,3,149.5060789884613,2.5041883753054166,1.5247999429702759,desi,3,149.50604318295487,2.504220527436351,0.17315013318047154,1.5246346497516212,0.00011735497103771035,-0.00016529321865466073,True,GALAXY,,DESI-DR1,39627847635042474,,,,,9597a6ec-8812-11ef-a9b8-525400f334e1
948678,035206.93-064415.6_948678_0.0001,3,149.53834900492873,2.7401922066680457,0.16680000722408295,desi,1,149.53835941514933,2.74023048974323,0.1428124513218225,0.16611307583414092,3.3339205488504604e-06,-0.0006869313899420249,True,GALAXY,,DESI-DR1,39089837394912213,,,,,7c37bff3-8787-11ef-a224-525400f334e1
948678,035206.93-064415.6_948678_0.0001,3,149.53834900492873,2.7401922066680457,0.16680000722408295,desi,2,149.53835941514933,2.74023048974323,0.1428124513218225,0.16612796924883694,4.600424145639458e-06,-0.0006720379752460093,True,GALAXY,,DESI-DR1,39627853674840813,,,,,b6a451c5-88f4-11ef-90cc-525400f334e1
948678,035206.93-064415.6_948678_0.0001,3,149.53834900492873,2.7401922066680457,0.16680000722408295,desi,3,149.53835941514933,2.74023048974323,0.1428124513218225,0.16612669109290804,4.62346365657465e-06,-0.0006733161311749114,True,GALAXY,,DESI-EDR,39627853674840813,,,,,c690d03b-9d14-11ee-9bc8-525400ad1336
667346,161231.35+184055.1_667346_0.1,5,150.19109986290894,2.3104501574150023,0.7501000165939331,desi,1,150.19106033137524,2.3104222003386012,0.17421175208261924,0.7504035708122714,7.995019821898351e-05,0.00030355421833827556,True,GALAXY,,DESI-DR1,39089837395049761,,,,,ca75b25c-8787-11ef-85c3-525400f334e1
932558,084101.69+425806.4_932558_0.01,1,149.7155908628978,2.715857537575637,0.8827000260353088,desi,1,149.71556345777094,2.7158705326707984,0.10908815476004888,0.8824214988236325,2.1195167768904976e-05,-0.000278527211676316,True,GALAXY,,DESI-DR1,39627853674844234,,,,,54159f55-89a5-11ef-843d-525400f334e1
932558,084101.69+425806.4_932558_0.01,1,149.7155908628978,2.715857537575637,0.8827000260353088,desi,2,149.71556345777094,2.7158705326707984,0.10908815476004888,0.8824191619378777,2.1454018913796356e-05,-0.0002808640974311105,True,GALAXY,,DESI-EDR,39627853674844234,,,,,8dffce95-9d38-11ee-b8d9-525400ad1336
932558,084101.69+425806.4_932558_0.01,1,149.7155908628978,2.715857537575637,0.8827000260353088,desi,3,149.71556345777094,2.7158705326707984,0.10908815476004888,0.8824298377490245,2.4838810189548224e-05,-0.0002701882862843341,True,GALAXY,,DESI-DR1,39627853674844234,,,,,d09736a7-8812-11ef-a75a-525400f334e1
969270,082059.54+223003.7_969270_0.0003,5,150.41466397960872,2.774147359689344,0.8151000142097473,desi,1,150.41461014249035,2.7741497956107994,0.19378501119250907,0.8147791544851275,4.280393758331728e-05,-0.00032085972461981527,True,GALAXY,,DESI-DR1,39089837395052613,,,,,da352817-8788-11ef-980c-525400f334e1
992443,165638.97+265120.1_992443_0.3,4,150.1218465803809,2.8113704467685956,0.6977999806404114,desi,1,150.12181758573405,2.811356565568411,0.11561296859683737,0.6977579407164055,0.0001855678271213484,-4.2039924005865537e-05,True,GALAXY,,DESI-DR1,39089837395016238,,,,,8ec5b1c9-8788-11ef-b9c3-525400f334e1
965280,142003.81+051510.5_965280_0.0001,1,149.98079332521706,2.768265000341946,0.34940001368522644,desi,1,149.98079223255547,2.7682987744856984,0.12165038216967917,0.3488819856545844,1.3130124294431635e-05,-0.0005180280306420482,True,GALAXY,,DESI-DR1,39089837394934261,,,,,90349b5b-8787-11ef-9d7e-525400f334e1
960283,085845.32+354507.8_960283_0.03,1,150.75159744068316,2.760583189775729,0.6814000010490417,desi,1,150.75160270691208,2.7606522475778905,0.24932823627957387,0.680664760767331,9.984836054603801e-06,-0.0007352402817107917,True,GALAXY,,DESI-EDR,39627853695811647,,,,,2dace85f-9b66-11ee-a810-525400ad1336
960283,085845.32+354507.8_960283_0.03,1,150.75159744068316,2.760583189775729,0.6814000010490417,desi,2,150.75160270691208,2.7606522475778905,0.24932823627957387,0.6806652428638074,9.982048288219247e-06,-0.0007347581852343854,True,GALAXY,,DESI-DR1,39627853695811647,,,,,8e6e55d8-87f0-11ef-9843-525400f334e1
962165,081822.14+233206.8_962165_1,1,149.70784333213774,2.7613453137615767,0.25060001015663147,desi,1,149.70783153245455,2.761369773104161,0.09774307042020963,0.25022392755284156,8.932813722500165e-05,-0.00037608260378990677,True,GALAXY,,DESI-DR1,39089837394912745,,,,,8554e870-8787-11ef-b05c-525400f334e1
954450,081747.77+090037.9_954450_0.001,1,149.99735309912774,2.7510000363672487,0.5375000238418579,desi,1,149.99735199430614,2.7510247073342864,0.08890428931393357,0.5373933216548477,0.00010589423014750526,-0.00010670218701025469,True,GALAXY,,DESI-DR1,39089837394934317,,,,,a996aa19-8787-11ef-82e7-525400f334e1
