cosmos_id,representative_chimera_id,n_chimeras_in_provenance,host_ra_deg,host_dec_deg,host_redshift,service,failure_reason
653567,083925.61+045420.2_653567_0.03,1,150.25172534405917,2.2930852252968643,2.4495999813079834,sdss,no_sdss_match
653567,083925.61+045420.2_653567_0.03,1,150.25172534405917,2.2930852252968643,2.4495999813079834,desi,no_desi_match
656493,164707.46+412513.6_656493_0.0001,5,150.3432009881994,2.297188457115744,1.409999966621399,sdss,no_sdss_match
656493,164707.46+412513.6_656493_0.0001,5,150.3432009881994,2.297188457115744,1.409999966621399,desi,no_desi_match
659714,163352.27+361916.9_659714_0.1,3,150.31331381093463,2.2991318582228017,0.6680999994277954,sdss,no_sdss_match
661259,033627.43+000442.9_661259_1,2,150.25156009011891,2.3016143190817693,0.38589999079704285,sdss,no_sdss_match
628334,140332.86+133218.7_628334_0.03,2,149.9161802919675,2.2533318878508064,1.0994999408721924,sdss,no_sdss_match
619932,091010.02+481341.7_619932_0.0001,4,149.9228911628824,2.2416553698245965,0.12219999730587006,sdss,no_sdss_match
619932,091010.02+481341.7_619932_0.0001,4,149.9228911628824,2.2416553698245965,0.12219999730587006,desi,no_desi_match
623550,011601.41+322234.8_623550_0.003,6,150.25251824188905,2.245863408010172,0.6647999882698059,sdss,no_sdss_match
623550,011601.41+322234.8_623550_0.003,6,150.25251824188905,2.245863408010172,0.6647999882698059,desi,no_desi_match
622384,030000.57+004828.0_622384_0.1,5,150.34134998474713,2.245811477069112,0.8930000066757202,sdss,no_sdss_match
622384,030000.57+004828.0_622384_0.1,5,150.34134998474713,2.245811477069112,0.8930000066757202,desi,no_desi_match
621265,143821.39+094623.1_621265_0.1,3,149.93447100982473,2.2424701607996598,0.8040000200271606,sdss,no_sdss_match
621265,143821.39+094623.1_621265_0.1,3,149.93447100982473,2.2424701607996598,0.8040000200271606,desi,no_desi_match
628872,162917.15+445650.1_628872_0.03,2,149.89340682861942,2.254825376184862,1.5405999422073364,sdss,no_sdss_match
628872,162917.15+445650.1_628872_0.03,2,149.89340682861942,2.254825376184862,1.5405999422073364,desi,no_desi_match
621187,153115.21+230454.3_621187_1,3,149.98072861831056,2.2430406380112986,0.6589999794960022,sdss,no_sdss_match
621187,153115.21+230454.3_621187_1,3,149.98072861831056,2.2430406380112986,0.6589999794960022,desi,no_desi_match
629832,171327.25+222608.1_629832_0.0001,2,149.67826602420436,2.256643684338062,3.928999900817871,sdss,no_sdss_match
629832,171327.25+222608.1_629832_0.0001,2,149.67826602420436,2.256643684338062,3.928999900817871,desi,no_desi_match
628209,084205.57+075925.5_628209_1,2,149.51407990944105,2.2527891034727494,0.12520000338554382,sdss,no_sdss_match
628209,084205.57+075925.5_628209_1,2,149.51407990944105,2.2527891034727494,0.12520000338554382,desi,no_desi_match
622534,090438.49+255323.7_622534_1,6,150.2244914317701,2.243713333094098,1.0360000133514404,sdss,no_sdss_match
622534,090438.49+255323.7_622534_1,6,150.2244914317701,2.243713333094098,1.0360000133514404,desi,no_desi_match
629571,154458.87+172826.7_629571_0.3,1,150.27854474110214,2.2553548825302716,0.6732000112533569,sdss,no_sdss_match
629571,154458.87+172826.7_629571_0.3,1,150.27854474110214,2.2553548825302716,0.6732000112533569,desi,no_desi_match
623125,162205.67-002720.4_623125_1,1,150.09946518807845,2.2453452863211143,0.5333999991416931,sdss,no_sdss_match
623125,162205.67-002720.4_623125_1,1,150.09946518807845,2.2453452863211143,0.5333999991416931,desi,no_desi_match
620719,155745.75+094556.4_620719_1,4,150.08065129652468,2.2428375470061876,2.4416000843048096,sdss,no_sdss_match
620719,155745.75+094556.4_620719_1,4,150.08065129652468,2.2428375470061876,2.4416000843048096,desi,no_desi_match
630094,143053.55+031145.6_630094_1,1,150.1381265300706,2.256589863561653,0.305400013923645,sdss,no_sdss_match
630094,143053.55+031145.6_630094_1,1,150.1381265300706,2.256589863561653,0.305400013923645,desi,no_desi_match
627939,151542.68+404311.1_627939_0.003,6,150.2702500672925,2.253895802563393,4.5320000648498535,sdss,no_sdss_match
627939,151542.68+404311.1_627939_0.003,6,150.2702500672925,2.253895802563393,4.5320000648498535,desi,no_desi_match
622555,145032.97+050822.4_622555_0.01,4,150.2158234715704,2.245635271831606,1.6399999856948853,sdss,no_sdss_match
622555,145032.97+050822.4_622555_0.01,4,150.2158234715704,2.245635271831606,1.6399999856948853,desi,no_desi_match
630768,144240.79+052423.2_630768_0.03,3,150.6382491530568,2.2552345494439336,0.12630000710487366,sdss,no_sdss_match
630768,144240.79+052423.2_630768_0.03,3,150.6382491530568,2.2552345494439336,0.12630000710487366,desi,no_desi_match
620390,081755.69+125654.3_620390_0.1,1,150.4141368680802,2.2414544245111583,0.7394999861717224,sdss,no_sdss_match
620390,081755.69+125654.3_620390_0.1,1,150.4141368680802,2.2414544245111583,0.7394999861717224,desi,no_desi_match
619622,023204.15+003301.6_619622_0.01,2,150.2685275000895,2.2407777788527112,0.9243000149726868,sdss,no_sdss_match
619622,023204.15+003301.6_619622_0.01,2,150.2685275000895,2.2407777788527112,0.9243000149726868,desi,no_desi_match
622769,075057.26+353037.6_622769_1,3,150.34549132831341,2.243176739875259,0.18539999425411224,sdss,no_sdss_match
624768,150118.32+155623.0_624768_0.01,1,150.3801567091093,2.247475167746449,0.32409998774528503,sdss,no_sdss_match
624768,150118.32+155623.0_624768_0.01,1,150.3801567091093,2.247475167746449,0.32409998774528503,desi,no_desi_match
642947,163257.06+441110.2_642947_0.0001,3,150.37639670484893,2.276797574904027,4.085999965667725,sdss,no_sdss_match
642947,163257.06+441110.2_642947_0.0001,3,150.37639670484893,2.276797574904027,4.085999965667725,desi,no_desi_match
801462,150348.11+104251.4_801462_0.1,1,149.87744259621,2.51639728938398,1.312000036239624,sdss,no_sdss_match
801462,150348.11+104251.4_801462_0.1,1,149.87744259621,2.51639728938398,1.312000036239624,desi,no_desi_match
776772,075209.09+414235.5_776772_0.1,6,149.76504689505106,2.475852773424557,0.2614000141620636,sdss,no_sdss_match
772271,161109.39+503348.2_772271_0.003,8,149.9231456663469,2.4712366633879905,0.9010000228881836,sdss,no_sdss_match
772271,161109.39+503348.2_772271_0.003,8,149.9231456663469,2.4712366633879905,0.9010000228881836,desi,no_desi_match
773577,080525.53+123438.7_773577_1,15,150.22655517435894,2.474147661482161,3.434999942779541,sdss,no_sdss_match
773577,080525.53+123438.7_773577_1,15,150.22655517435894,2.474147661482161,3.434999942779541,desi,no_desi_match
769557,084205.57+075925.5_769557_0.3,1,149.95689924190876,2.464712727283145,0.13249999284744263,sdss,no_sdss_match
775936,075209.09+414235.5_775936_0.0001,14,150.07208226514095,2.477493165233398,0.26409998536109924,sdss,no_sdss_match
775936,075209.09+414235.5_775936_0.0001,14,150.07208226514095,2.477493165233398,0.26409998536109924,desi,no_desi_match
775282,074745.37+421424.1_775282_0.1,6,150.14219411530607,2.4765301738771015,1.9663000106811523,sdss,no_sdss_match
775282,074745.37+421424.1_775282_0.1,6,150.14219411530607,2.4765301738771015,1.9663000106811523,desi,no_desi_match
922277,155100.81+241153.0_922277_0.001,87,150.1005024507461,2.7003405608947735,0.3959999978542328,sdss,no_sdss_match
922277,155100.81+241153.0_922277_0.001,87,150.1005024507461,2.7003405608947735,0.3959999978542328,desi,no_desi_match
916834,163844.48+410528.9_916834_0.001,59,149.96140713423924,2.6926067549057233,1.1770000457763672,sdss,no_sdss_match
916834,163844.48+410528.9_916834_0.001,59,149.96140713423924,2.6926067549057233,1.1770000457763672,desi,no_desi_match
915291,160407.48+521700.9_915291_0.3,1,150.65511321375004,2.688290660547607,0.5504000186920166,sdss,no_sdss_match
962307,155227.63+183320.8_962307_0.003,20,149.97992458860782,2.766045370741709,0.3540000021457672,sdss,no_sdss_match
962307,155227.63+183320.8_962307_0.003,20,149.97992458860782,2.766045370741709,0.3540000021457672,desi,no_desi_match
924366,143848.16+310604.7_924366_0.3,1,149.8425299584717,2.7016621564954155,0.7348999977111816,sdss,no_sdss_match
916694,080643.28+081449.2_916694_0.003,2,150.49526185284674,2.691067265377478,0.36090001463890076,sdss,no_sdss_match
916694,080643.28+081449.2_916694_0.003,2,150.49526185284674,2.691067265377478,0.36090001463890076,desi,no_desi_match
918321,080002.81+440011.4_918321_0.3,2,149.73946282978557,2.6924030482461583,0.8371999859809875,sdss,no_sdss_match
918321,080002.81+440011.4_918321_0.3,2,149.73946282978557,2.6924030482461583,0.8371999859809875,desi,no_desi_match
915039,160724.72+444809.9_915039_0.3,20,150.64997392782675,2.6872662181821,0.520799994468689,sdss,no_sdss_match
923067,145026.31+062449.3_923067_0.3,4,150.0550752263832,2.7010112496606498,1.093000054359436,sdss,no_sdss_match
923067,145026.31+062449.3_923067_0.3,4,150.0550752263832,2.7010112496606498,1.093000054359436,desi,no_desi_match
926103,092014.12+453157.3_926103_1,2,149.92679456637086,2.7052987754154083,0.39899998903274536,sdss,no_sdss_match
926103,092014.12+453157.3_926103_1,2,149.92679456637086,2.7052987754154083,0.39899998903274536,desi,no_desi_match
927632,144240.79+052423.2_927632_0.01,1,149.69997402337714,2.7061508698624386,0.12399999797344208,sdss,no_sdss_match
927632,144240.79+052423.2_927632_0.01,1,149.69997402337714,2.7061508698624386,0.12399999797344208,desi,no_desi_match
702797,084648.42+085635.9_702797_0.1,1,150.76359632415003,2.3645047280140563,0.6360999941825867,sdss,no_sdss_match
702797,084648.42+085635.9_702797_0.1,1,150.76359632415003,2.3645047280140563,0.6360999941825867,desi,no_desi_match
700060,162654.95+383801.7_700060_1,1,150.2948429887466,2.3610130261431195,2.160900115966797,sdss,no_sdss_match
700060,162654.95+383801.7_700060_1,1,150.2948429887466,2.3610130261431195,2.160900115966797,desi,no_desi_match
697367,161016.47+303945.9_697367_1,1,150.6724401082167,2.3565496575525664,1.027999997138977,sdss,no_sdss_match
712113,145221.62+002359.8_712113_0.3,1,150.25268220801956,2.3779345466257213,0.46779999136924744,sdss,no_sdss_match
710369,073600.37+383629.7_710369_0.1,1,149.96242045244412,2.3758386458355387,1.4600000381469727,sdss,no_sdss_match
710369,073600.37+383629.7_710369_0.1,1,149.96242045244412,2.3758386458355387,1.4600000381469727,desi,no_desi_match
707524,170207.33+190319.4_707524_0.03,1,149.86347181029038,2.370713498401509,0.3605000078678131,sdss,no_sdss_match
707524,170207.33+190319.4_707524_0.03,1,149.86347181029038,2.370713498401509,0.3605000078678131,desi,no_desi_match
709103,035138.03+001956.0_709103_0.3,1,149.69302698143392,2.3726532820373967,0.37220001220703125,sdss,no_sdss_match
709103,035138.03+001956.0_709103_0.3,1,149.69302698143392,2.3726532820373967,0.37220001220703125,desi,no_desi_match
718174,074914.60+175631.9_718174_1,1,149.56447674583893,2.3850951896613477,0.42570000886917114,sdss,no_sdss_match
687359,154511.29+223856.0_687359_0.01,1,150.52217367322726,2.340785025481138,0.22200000286102295,sdss,no_sdss_match
687359,154511.29+223856.0_687359_0.01,1,150.52217367322726,2.340785025481138,0.22200000286102295,desi,no_desi_match
926908,082231.53+231152.0_926908_0.3,1,149.9792501162462,2.7060548450666375,0.6470000147819519,sdss,no_sdss_match
923367,151131.02+431730.5_923367_0.001,1,150.0767035079021,2.7025360422215474,2.8989999294281006,sdss,no_sdss_match
923367,151131.02+431730.5_923367_0.001,1,150.0767035079021,2.7025360422215474,2.8989999294281006,desi,no_desi_match
915192,073931.06+414045.2_915192_0.3,3,150.06057605458494,2.6890423183515555,1.1749999523162842,sdss,no_sdss_match
915192,073931.06+414045.2_915192_0.3,3,150.06057605458494,2.6890423183515555,1.1749999523162842,desi,no_desi_match
501737,134526.18+002857.3_501737_0.3,1,150.19956538016632,2.0624038832008607,0.9559999704360962,sdss,no_sdss_match
501737,134526.18+002857.3_501737_0.3,1,150.19956538016632,2.0624038832008607,0.9559999704360962,desi,no_desi_match
885056,074626.61+401553.7_885056_0.001,19,150.02726705995406,2.6437743834144136,0.8019999861717224,sdss,no_sdss_match
885056,074626.61+401553.7_885056_0.001,19,150.02726705995406,2.6437743834144136,0.8019999861717224,desi,no_desi_match
883164,151622.34+451014.4_883164_0.0001,12,150.19397989106886,2.639750641185786,1.0269999504089355,sdss,no_sdss_match
883164,151622.34+451014.4_883164_0.0001,12,150.19397989106886,2.639750641185786,1.0269999504089355,desi,no_desi_match
903376,034534.10-000359.7_903376_1,13,150.48537643893988,2.668023461663709,0.7437999844551086,sdss,no_sdss_match
879039,083232.37+430306.1_879039_0.003,67,149.9666367362387,2.633704252309449,1.3020000457763672,sdss,no_sdss_match
879039,083232.37+430306.1_879039_0.003,67,149.9666367362387,2.633704252309449,1.3020000457763672,desi,no_desi_match
872296,090154.96+380534.4_872296_0.001,15,149.9100282000728,2.6222671662368917,1.0260000228881836,sdss,no_sdss_match
872296,090154.96+380534.4_872296_0.001,15,149.9100282000728,2.6222671662368917,1.0260000228881836,desi,no_desi_match
881981,162608.69+200149.2_881981_0.0001,10,150.46448187292245,2.6379409638368307,1.4600000381469727,sdss,no_sdss_match
881981,162608.69+200149.2_881981_0.0001,10,150.46448187292245,2.6379409638368307,1.4600000381469727,desi,no_desi_match
884170,155210.50+474054.4_884170_0.0001,5,150.15935106833953,2.640515164895345,0.7074999809265137,sdss,no_sdss_match
884170,155210.50+474054.4_884170_0.0001,5,150.15935106833953,2.640515164895345,0.7074999809265137,desi,no_desi_match
879660,133951.71-020117.7_879660_0.0003,14,150.36877145392856,2.6347036561946027,1.0180000066757202,sdss,no_sdss_match
879660,133951.71-020117.7_879660_0.0003,14,150.36877145392856,2.6347036561946027,1.0180000066757202,desi,no_desi_match
875670,160855.60+155200.2_875670_0.001,7,150.37101432114963,2.624850275229785,0.12240000069141388,sdss,no_sdss_match
881136,110022.09+645812.9_881136_0.1,2,149.4584282444874,2.6352181510723884,0.8787000179290771,sdss,no_sdss_match
914901,093531.73+451927.6_914901_0.0001,7,149.64312863507365,2.688969490505054,0.6744999885559082,sdss,no_sdss_match
914901,093531.73+451927.6_914901_0.0001,7,149.64312863507365,2.688969490505054,0.6744999885559082,desi,no_desi_match
891438,085353.71+142920.2_891438_0.0003,21,149.59590066517845,2.6522657960159712,0.4821000099182129,sdss,no_sdss_match
889341,083111.23+123107.8_889341_0.001,43,150.0335845852072,2.6503447420465687,0.6800000071525574,sdss,no_sdss_match
889341,083111.23+123107.8_889341_0.001,43,150.0335845852072,2.6503447420465687,0.6800000071525574,desi,no_desi_match
909519,153420.23+413007.5_909519_0.1,4,149.93296555536963,2.680005017975046,1.399999976158142,sdss,no_sdss_match
909519,153420.23+413007.5_909519_0.1,4,149.93296555536963,2.680005017975046,1.399999976158142,desi,no_desi_match
869049,084101.17+110916.8_869049_0.0001,28,150.09183853535393,2.618569713519408,0.9300000071525574,sdss,no_sdss_match
869049,084101.17+110916.8_869049_0.0001,28,150.09183853535393,2.618569713519408,0.9300000071525574,desi,no_desi_match
865830,082853.08+521543.3_865830_0.0001,9,150.31532408586685,2.614175667986246,0.9850000143051147,sdss,no_sdss_match
865830,082853.08+521543.3_865830_0.0001,9,150.31532408586685,2.614175667986246,0.9850000143051147,desi,no_desi_match
869414,163816.30+245515.0_869414_0.3,9,149.98720011684037,2.620198797622914,3.2335000038146973,sdss,no_sdss_match
869414,163816.30+245515.0_869414_0.3,9,149.98720011684037,2.620198797622914,3.2335000038146973,desi,no_desi_match
858015,073855.74+383755.6_858015_0.0003,48,149.8677695891468,2.6027388725253626,0.4819999933242798,sdss,no_sdss_match
858015,073855.74+383755.6_858015_0.0003,48,149.8677695891468,2.6027388725253626,0.4819999933242798,desi,no_desi_match
862542,160934.39+374132.3_862542_0.0001,11,150.02006458859765,2.6094325002624035,1.4709999561309814,sdss,no_sdss_match
862542,160934.39+374132.3_862542_0.0001,11,150.02006458859765,2.6094325002624035,1.4709999561309814,desi,no_desi_match
879391,140248.08+014634.0_879391_0.1,4,150.10708996242883,2.634160638745549,4.15500020980835,sdss,no_sdss_match
879391,140248.08+014634.0_879391_0.1,4,150.10708996242883,2.634160638745549,4.15500020980835,desi,no_desi_match
877771,013942.59+222558.6_877771_0.001,7,150.11462020470788,2.631591472825447,2.7067999839782715,sdss,no_sdss_match
877771,013942.59+222558.6_877771_0.001,7,150.11462020470788,2.631591472825447,2.7067999839782715,desi,no_desi_match
871692,101941.31+644116.4_871692_0.0001,1,149.806128192633,2.622600693002546,0.24009999632835388,sdss,no_sdss_match
871692,101941.31+644116.4_871692_0.0001,1,149.806128192633,2.622600693002546,0.24009999632835388,desi,no_desi_match
876810,084347.84+203752.4_876810_0.0003,8,149.93623367397566,2.6302792056516755,0.22059999406337738,sdss,no_sdss_match
876810,084347.84+203752.4_876810_0.0003,8,149.93623367397566,2.6302792056516755,0.22059999406337738,desi,no_desi_match
871642,074750.82+275626.5_871642_0.1,5,150.32710647748684,2.6233332204562845,1.669600009918213,sdss,no_sdss_match
871642,074750.82+275626.5_871642_0.1,5,150.32710647748684,2.6233332204562845,1.669600009918213,desi,no_desi_match
886081,154641.59+160930.3_886081_1,3,149.97785221607896,2.6411389529244302,0.5041000247001648,sdss,no_sdss_match
861502,092708.88+582319.4_861502_0.1,3,150.40875593000763,2.607350699041744,1.9192999601364136,sdss,no_sdss_match
885462,174112.44+535632.5_885462_0.1,1,150.00995709322515,2.6429590476020715,0.859000027179718,sdss,no_sdss_match
885462,174112.44+535632.5_885462_0.1,1,150.00995709322515,2.6429590476020715,0.859000027179718,desi,no_desi_match
885571,083104.14+070932.0_885571_0.3,1,150.59636194728822,2.6421379305114736,0.42890000343322754,sdss,no_sdss_match
885571,083104.14+070932.0_885571_0.3,1,150.59636194728822,2.6421379305114736,0.42890000343322754,desi,no_desi_match
865674,151617.79+265525.1_865674_0.0001,41,149.88415534407739,2.6146561223020788,3.109999895095825,sdss,no_sdss_match
865674,151617.79+265525.1_865674_0.0001,41,149.88415534407739,2.6146561223020788,3.109999895095825,desi,no_desi_match
867428,080849.42+521515.3_867428_0.03,6,149.86927743275768,2.61729666419007,4.464000225067139,sdss,no_sdss_match
867428,080849.42+521515.3_867428_0.03,6,149.86927743275768,2.61729666419007,4.464000225067139,desi,no_desi_match
870906,161348.24+522541.4_870906_0.003,3,149.78179227011574,2.6203835010695746,0.6116999983787537,sdss,no_sdss_match
864292,155912.34+482819.9_864292_0.003,5,150.1554104717605,2.6122468001547565,3.4240000247955322,sdss,no_sdss_match
864292,155912.34+482819.9_864292_0.003,5,150.1554104717605,2.6122468001547565,3.4240000247955322,desi,no_desi_match
869489,162048.74+002005.7_869489_1,4,150.32645846074513,2.6205592185842113,4.105000019073486,sdss,no_sdss_match
869489,162048.74+002005.7_869489_1,4,150.32645846074513,2.6205592185842113,4.105000019073486,desi,no_desi_match
858826,164300.77+262515.9_858826_0.0001,4,150.20615059714657,2.60261481061659,0.8930000066757202,sdss,no_sdss_match
858826,164300.77+262515.9_858826_0.0001,4,150.20615059714657,2.60261481061659,0.8930000066757202,desi,no_desi_match
889497,090758.18+564122.6_889497_0.0003,23,150.30707726591248,2.650506325117392,0.8870000243186951,sdss,no_sdss_match
889497,090758.18+564122.6_889497_0.0003,23,150.30707726591248,2.650506325117392,0.8870000243186951,desi,no_desi_match
895839,155048.06+185641.8_895839_0.001,4,149.54447508285045,2.65989353073937,0.1688999980688095,sdss,no_sdss_match
895839,155048.06+185641.8_895839_0.001,4,149.54447508285045,2.65989353073937,0.1688999980688095,desi,no_desi_match
886147,172506.53+560724.7_886147_0.1,2,149.98267679947412,2.644090620849408,0.7049999833106995,sdss,no_sdss_match
886147,172506.53+560724.7_886147_0.1,2,149.98267679947412,2.644090620849408,0.7049999833106995,desi,no_desi_match
897102,082104.94+535146.4_897102_0.001,12,150.0504154037134,2.662490317897698,2.901700019836426,sdss,no_sdss_match
897102,082104.94+535146.4_897102_0.001,12,150.0504154037134,2.662490317897698,2.901700019836426,desi,no_desi_match
886886,151445.81+152420.9_886886_1,1,150.63146580014896,2.6442597186948253,0.40310001373291016,sdss,no_sdss_match
902846,144429.44+011057.9_902846_0.3,1,150.2304652032239,2.6698008600173693,0.3352000117301941,sdss,no_sdss_match
902846,144429.44+011057.9_902846_0.3,1,150.2304652032239,2.6698008600173693,0.3352000117301941,desi,no_desi_match
901482,152942.20+350851.3_901482_1,1,150.47261498546195,2.667198554752866,0.28540000319480896,sdss,no_sdss_match
901482,152942.20+350851.3_901482_1,1,150.47261498546195,2.667198554752866,0.28540000319480896,desi,no_desi_match
914677,092250.14+531106.0_914677_0.01,2,149.98352601667182,2.688950445764034,0.446399986743927,sdss,no_sdss_match
914677,092250.14+531106.0_914677_0.01,2,149.98352601667182,2.688950445764034,0.446399986743927,desi,no_desi_match
865069,033227.68+002613.3_865069_0.001,1,149.98083612307627,2.6122479604458415,0.9259999990463257,sdss,no_sdss_match
865069,033227.68+002613.3_865069_0.001,1,149.98083612307627,2.6122479604458415,0.9259999990463257,desi,no_desi_match
861838,032708.80-065626.9_861838_0.003,1,149.86740169704757,2.607159552220266,0.5550000071525574,sdss,no_sdss_match
861838,032708.80-065626.9_861838_0.003,1,149.86740169704757,2.607159552220266,0.5550000071525574,desi,no_desi_match
870174,172130.96+584404.7_870174_0.1,1,149.9779429604786,2.621411772343596,0.9990000128746033,sdss,no_sdss_match
870174,172130.96+584404.7_870174_0.1,1,149.9779429604786,2.621411772343596,0.9990000128746033,desi,no_desi_match
862781,023317.99-084312.7_862781_0.003,3,150.09911681616214,2.609273764870226,1.2699999809265137,sdss,no_sdss_match
862781,023317.99-084312.7_862781_0.003,3,150.09911681616214,2.609273764870226,1.2699999809265137,desi,no_desi_match
866925,143821.39+094623.1_866925_0.03,3,149.96598599852925,2.615351319025767,0.8090999722480774,sdss,no_sdss_match
866925,143821.39+094623.1_866925_0.03,3,149.96598599852925,2.615351319025767,0.8090999722480774,desi,no_desi_match
863525,075916.12+092743.0_863525_1,2,150.4057303269132,2.6111340877513207,2.617500066757202,sdss,no_sdss_match
863525,075916.12+092743.0_863525_1,2,150.4057303269132,2.6111340877513207,2.617500066757202,desi,no_desi_match
859258,140259.67+145615.5_859258_0.03,1,149.82064022555159,2.6042635908913394,2.0855000019073486,sdss,sdss_query_failed: Number of header columns (1) inconsistent with data columns in data line 13
859258,140259.67+145615.5_859258_0.03,1,149.82064022555159,2.6042635908913394,2.0855000019073486,desi,no_desi_match
862319,145032.97+050822.4_862319_0.03,4,149.86918689351776,2.6084141064906317,1.6440999507904053,sdss,sdss_query_failed: Number of header columns (1) inconsistent with data columns in data line 13
865765,150344.16+114546.2_865765_0.0003,3,150.34347177613606,2.6144572690164405,2.6670000553131104,sdss,sdss_query_failed: Number of header columns (1) inconsistent with data columns in data line 13
865765,150344.16+114546.2_865765_0.0003,3,150.34347177613606,2.6144572690164405,2.6670000553131104,desi,no_desi_match
871340,083058.74+562934.2_871340_0.0001,6,149.68092249965204,2.621993441535544,0.5490999817848206,sdss,sdss_missing_match_coordinates
871340,083058.74+562934.2_871340_0.0001,6,149.68092249965204,2.621993441535544,0.5490999817848206,desi,no_desi_match
650034,082012.76+344325.9_650034_0.001,2,149.9634078471093,2.2872141707106386,3.490000009536743,sdss,sdss_missing_match_coordinates
650034,082012.76+344325.9_650034_0.001,2,149.9634078471093,2.2872141707106386,3.490000009536743,desi,no_desi_match
680125,073623.13+392617.7_680125_0.03,1,149.73830072147695,2.328842759011964,0.12460000067949295,sdss,sdss_missing_match_coordinates
680125,073623.13+392617.7_680125_0.03,1,149.73830072147695,2.328842759011964,0.12460000067949295,desi,no_desi_match
678254,140331.83+040455.1_678254_0.01,1,149.9683942722148,2.32721309096704,0.357699990272522,sdss,no_sdss_match
720245,154432.94+202626.1_720245_1,1,150.4771490772733,2.390049873638672,0.2581999897956848,sdss,no_sdss_match
720245,154432.94+202626.1_720245_1,1,150.4771490772733,2.390049873638672,0.2581999897956848,desi,no_desi_match
653696,081318.52+310607.0_653696_0.3,1,149.5729708600642,2.2914712232600616,1.1274000406265259,sdss,no_sdss_match
659638,161248.41+170041.1_659638_0.1,6,149.93860220786726,2.301565711632925,2.261399984359741,sdss,no_sdss_match
659638,161248.41+170041.1_659638_0.1,6,149.93860220786726,2.301565711632925,2.261399984359741,desi,no_desi_match
657765,154735.22+361325.9_657765_0.3,1,149.7848564614525,2.295803410352095,0.5324000120162964,sdss,no_sdss_match
657765,154735.22+361325.9_657765_0.3,1,149.7848564614525,2.295803410352095,0.5324000120162964,desi,no_desi_match
472615,142715.08+232911.0_472615_0.03,2,149.67139154118283,2.014611854989718,0.22380000352859497,sdss,no_sdss_match
457294,171700.73+414013.5_457294_0.3,6,149.7679912525393,1.993517115886992,2.197999954223633,sdss,no_sdss_match
457294,171700.73+414013.5_457294_0.3,6,149.7679912525393,1.993517115886992,2.197999954223633,desi,no_desi_match
460785,075000.32+182311.3_460785_0.3,1,150.66814333097798,1.9970371530144826,1.1619999408721924,sdss,no_sdss_match
460785,075000.32+182311.3_460785_0.3,1,150.66814333097798,1.9970371530144826,1.1619999408721924,desi,no_desi_match
460456,143323.68+252619.2_460456_0.01,1,150.26745625305296,1.9976204774918045,0.6215999722480774,sdss,no_sdss_match
460456,143323.68+252619.2_460456_0.01,1,150.26745625305296,1.9976204774918045,0.6215999722480774,desi,no_desi_match
401394,033119.66-074143.1_401394_0.001,13,150.20832263611442,1.9036405579050486,4.741000175476074,sdss,no_sdss_match
401394,033119.66-074143.1_401394_0.001,13,150.20832263611442,1.9036405579050486,4.741000175476074,desi,no_desi_match
357407,154652.15+474533.4_357407_0.0001,52,150.25044621859638,1.833608862622924,0.5033000111579895,sdss,no_sdss_match
357407,154652.15+474533.4_357407_0.0001,52,150.25044621859638,1.833608862622924,0.5033000111579895,desi,no_desi_match
355786,142720.14+102729.8_355786_0.0001,84,149.65222589812583,1.8316984688129148,0.4666000008583069,sdss,no_sdss_match
355786,142720.14+102729.8_355786_0.0001,84,149.65222589812583,1.8316984688129148,0.4666000008583069,desi,no_desi_match
267923,084433.01+380135.1_267923_0.0001,6,150.1770286724956,1.6906050496341836,0.3449999988079071,sdss,no_sdss_match
267923,084433.01+380135.1_267923_0.0001,6,150.1770286724956,1.6906050496341836,0.3449999988079071,desi,no_desi_match
332704,083049.34+172826.3_332704_0.003,11,149.84855300482747,1.7924929292202454,0.26660001277923584,sdss,no_sdss_match
332704,083049.34+172826.3_332704_0.003,11,149.84855300482747,1.7924929292202454,0.26660001277923584,desi,no_desi_match
353648,141528.13+010641.0_353648_0.0003,9,149.77770004645888,1.8252916148266844,0.266400009393692,sdss,no_sdss_match
426443,151104.00+031529.1_426443_0.003,5,150.2670633239992,1.9428442344414827,0.16850000619888306,sdss,no_sdss_match
426443,151104.00+031529.1_426443_0.003,5,150.2670633239992,1.9428442344414827,0.16850000619888306,desi,no_desi_match
429844,164934.13+334214.9_429844_0.0001,15,150.1041716774154,1.9489071144267525,4.199999809265137,sdss,no_sdss_match
429844,164934.13+334214.9_429844_0.0001,15,150.1041716774154,1.9489071144267525,4.199999809265137,desi,no_desi_match
425963,093506.44+575532.9_425963_0.03,1,150.51141278442395,1.9420256154311877,1.5397000312805176,sdss,no_sdss_match
425963,093506.44+575532.9_425963_0.03,1,150.51141278442395,1.9420256154311877,1.5397000312805176,desi,no_desi_match
436849,162048.74+002005.7_436849_0.0003,6,150.57971732920203,1.9601908979023719,4.09499979019165,sdss,no_sdss_match
436849,162048.74+002005.7_436849_0.0003,6,150.57971732920203,1.9601908979023719,4.09499979019165,desi,no_desi_match
431041,140750.33+155410.1_431041_0.003,3,150.33491020361905,1.9510087917136256,2.8285000324249268,sdss,no_sdss_match
431041,140750.33+155410.1_431041_0.003,3,150.33491020361905,1.9510087917136256,2.8285000324249268,desi,no_desi_match
428470,073931.06+414045.2_428470_0.03,2,150.29298291179643,1.9458547721336452,1.1740000247955322,sdss,no_sdss_match
